﻿núm_corre,año_ocu,día_ocu,hora_ocu,g_hora_5,mes_ocu,día_sem_ocu,depto_ocu,mupio_ocu,zona_ocu,sexo_per,edad_per,g_edad_80ymás,g_edad_60ymás,edad_quinquenales,estado_con,mayor_menor,tipo_veh,marca_veh,color_veh,modelo_veh,g_modelo_veh,tipo_eve,g_hora
127,2023,5,3,Mañana,Enero,Jueves,Escuintla,Escuintla,Ignorado,Hombre,28,25-29,25-29,25 - 29,Ignorado,Mayor,Automóvil,Ignorado,Ignorado,Ignorado,Ignorado,Derrape,1
128,2023,5,7,Mañana,Enero,Jueves,Quetzaltenango,Coatepeque,Ignorado,Hombre,18,15-19,15-19,15 - 19,Ignorado,Mayor,Motocicleta,Bajaj,Rojo,Ignorado,Ignorado,Colisión,2
129,2023,5,7,Mañana,Enero,Jueves,Quetzaltenango,Coatepeque,Ignorado,Hombre,Ignorada,Ignorado,Ignorado,Ignorado,Ignorado,Mayor,Camioneta,Toyota,Gris,Ignorado,Ignorado,Colisión,2
130,2023,5,11,Mañana,Enero,Jueves,Huehuetenango,Huehuetenango,1,Hombre,53,50-54,50-54,50 - 54,Ignorado,Mayor,Camioneta,Toyota,Rojo,Ignorado,Ignorado,Colisión,2
131,2023,5,11,Mañana,Enero,Jueves,Huehuetenango,Huehuetenango,1,Mujer,32,30-34,30-34,30 - 34,Ignorado,Mayor,Motocicleta,Serpento,Rojo,Ignorado,Ignorado,Colisión,2
132,2023,5,16,Tarde,Enero,Jueves,Alta Verapaz,Cobán,Ignorado,Mujer,18,15-19,15-19,15 - 19,Ignorado,Mayor,Motocicleta,Otros,Blanco,2021,2020-2029,Colisión,3
133,2023,5,16,Tarde,Enero,Jueves,Alta Verapaz,Cobán,Ignorado,Hombre,35,35-39,35-39,35 - 39,Ignorado,Mayor,Cuatrimoto,Ignorado,Ignorado,Ignorado,Ignorado,Colisión,3
134,2023,6,1,Mañana,Enero,Viernes,Guatemala,Guatemala,18,Hombre,30,30-34,30-34,30 - 34,Ignorado,Mayor,Cabezal,Freightliner,Rojo,2013,2010-2019,Colisión,1
135,2023,6,1,Mañana,Enero,Viernes,Guatemala,Guatemala,18,Hombre,Ignorada,Ignorado,Ignorado,Ignorado,Ignorado,Mayor,Automóvil,Ignorado,Ignorado,Ignorado,Ignorado,Colisión,1
136,2023,6,1,Mañana,Enero,Viernes,Guatemala,Guatemala,18,Hombre,27,25-29,25-29,25 - 29,Ignorado,Mayor,Motocicleta,Ignorado,Ignorado,Ignorado,Ignorado,Colisión,1
137,2023,6,1,Mañana,Enero,Viernes,Guatemala,Guatemala,18,Hombre,Ignorada,Ignorado,Ignorado,Ignorado,Ignorado,Mayor,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Colisión,1
138,2023,6,7,Mañana,Enero,Viernes,Guatemala,Guatemala,18,Hombre,22,20-24,20-24,20 - 24,Ignorado,Mayor,Motocicleta,Ignorado,Ignorado,Ignorado,Ignorado,Colisión,2
139,2023,6,7,Mañana,Enero,Viernes,Guatemala,Guatemala,18,Hombre,Ignorada,Ignorado,Ignorado,Ignorado,Ignorado,Mayor,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Colisión,2
140,2023,6,2,Mañana,Enero,Viernes,Guatemala,Guatemala,11,Hombre,31,30-34,30-34,30 - 34,Ignorado,Mayor,Motocicleta,Ignorado,Ignorado,Ignorado,Ignorado,Colisión,1
141,2023,6,2,Mañana,Enero,Viernes,Guatemala,Guatemala,11,Hombre,Ignorada,Ignorado,Ignorado,Ignorado,Ignorado,Mayor,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Colisión,1
142,2023,6,6,Mañana,Enero,Viernes,Guatemala,Guatemala,21,Hombre,36,35-39,35-39,35 - 39,Ignorado,Mayor,Motocicleta,Ignorado,Ignorado,Ignorado,Ignorado,Colisión,2
143,2023,6,6,Mañana,Enero,Viernes,Guatemala,Guatemala,21,Hombre,Ignorada,Ignorado,Ignorado,Ignorado,Ignorado,Mayor,Automóvil,Ignorado,Ignorado,Ignorado,Ignorado,Colisión,2
144,2023,6,20,Noche,Enero,Viernes,Guatemala,Villa Nueva,Ignorado,Hombre,57,55-59,55-59,55 - 59,Ignorado,Mayor,Automóvil,Ford,Beige,2005,2000-2009,Colisión,4
145,2023,6,20,Noche,Enero,Viernes,Guatemala,Villa Nueva,Ignorado,Hombre,57,55-59,55-59,55 - 59,Ignorado,Mayor,Automóvil,Ford,Beige,2005,2000-2009,Colisión,4
146,2023,6,23,Noche,Enero,Viernes,Jutiapa,Asunción Mita,Ignorado,Hombre,Ignorada,Ignorado,Ignorado,Ignorado,Ignorado,Mayor,Motocicleta,Freedom,Negro,Ignorado,Ignorado,Derrape,4
147,2023,6,23,Noche,Enero,Viernes,Jutiapa,Asunción Mita,Ignorado,Hombre,22,20-24,20-24,20 - 24,Ignorado,Mayor,Motocicleta,Freedom,Negro,Ignorado,Ignorado,Derrape,4
148,2023,6,18,Noche,Enero,Viernes,Escuintla,Escuintla,Ignorado,Hombre,24,20-24,20-24,20 - 24,Ignorado,Mayor,Automóvil,Mitsubishi,Corinto,2006,2000-2009,Colisión,4
149,2023,6,18,Noche,Enero,Viernes,Escuintla,Escuintla,Ignorado,Hombre,23,20-24,20-24,20 - 24,Ignorado,Mayor,Motocicleta,Ignorado,Ignorado,Ignorado,Ignorado,Colisión,4
150,2023,6,8,Mañana,Enero,Viernes,San Marcos,El Tumbador,Ignorado,Hombre,31,30-34,30-34,30 - 34,Ignorado,Mayor,Camión,Peter Bilt,Morado,1998,1990-1999,Colisión,2
151,2023,6,8,Mañana,Enero,Viernes,San Marcos,El Tumbador,Ignorado,Hombre,29,25-29,25-29,25 - 29,Ignorado,Mayor,Pick up,Toyota,Rojo,1988,1980-1989,Colisión,2
152,2023,6,12,Tarde,Enero,Viernes,Huehuetenango,Cuilco,Ignorado,Hombre,Ignorada,Ignorado,Ignorado,Ignorado,Ignorado,Mayor,Motocicleta,Ignorado,Ignorado,Ignorado,Ignorado,Colisión,3
153,2023,6,12,Tarde,Enero,Viernes,Huehuetenango,Cuilco,Ignorado,Hombre,Ignorada,Ignorado,Ignorado,Ignorado,Ignorado,Mayor,Automóvil,Nissan,Blanco,Ignorado,Ignorado,Colisión,3
154,2023,6,0,Mañana,Enero,Viernes,Alta Verapaz,Panzós,Ignorado,Hombre,45,45-49,45-49,45 - 49,Ignorado,Mayor,Motocicleta,Ignorado,Ignorado,Ignorado,Ignorado,Choque,1
155,2023,6,16,Tarde,Enero,Viernes,Petén,San Benito,Ignorado,Hombre,27,25-29,25-29,25 - 29,Ignorado,Mayor,Motocicleta,Bajaj,Rojo,2010,2010-2019,Colisión,3
156,2023,6,16,Tarde,Enero,Viernes,Petén,San Benito,Ignorado,Hombre,Ignorada,Ignorado,Ignorado,Ignorado,Ignorado,Mayor,Camioneta,Hyundai,Gris,Ignorado,Ignorado,Colisión,3
157,2023,6,22,Noche,Enero,Viernes,Sacatepéquez,Antigua Guatemala,Ignorado,Hombre,26,25-29,25-29,25 - 29,Ignorado,Mayor,Automóvil,Honda,Gris,2014,2010-2019,Colisión,4
158,2023,6,22,Noche,Enero,Viernes,Sacatepéquez,Antigua Guatemala,Ignorado,Hombre,Ignorada,Ignorado,Ignorado,Ignorado,Ignorado,Mayor,Motocicleta,Bajaj,Negro,Ignorado,Ignorado,Colisión,4
159,2023,7,5,Mañana,Enero,Sábado,Guatemala,Guatemala,17,Hombre,25,25-29,25-29,25 - 29,Ignorado,Mayor,Motocicleta,Ignorado,Azul,Ignorado,Ignorado,Colisión,1
160,2023,7,5,Mañana,Enero,Sábado,Guatemala,Guatemala,17,Hombre,Ignorada,Ignorado,Ignorado,Ignorado,Ignorado,Mayor,Automóvil,Ignorado,Ignorado,Ignorado,Ignorado,Colisión,1
161,2023,7,6,Mañana,Enero,Sábado,Guatemala,Fraijanes,Ignorado,Hombre,33,30-34,30-34,30 - 34,Ignorado,Mayor,Motocicleta,Asia Hero,Azul,2023,2020-2029,Derrape,2
162,2023,7,18,Noche,Enero,Sábado,Guatemala,Guatemala,5,Hombre,22,20-24,20-24,20 - 24,Ignorado,Mayor,Motocicleta,Bajaj,Gris,Ignorado,Ignorado,Derrape,4
163,2023,7,4,Mañana,Enero,Sábado,Guatemala,Guatemala,12,Hombre,45,45-49,45-49,45 - 49,Ignorado,Mayor,Cabezal,Freightliner,Azul,2002,2000-2009,Colisión,1
164,2023,7,4,Mañana,Enero,Sábado,Guatemala,Guatemala,12,Mujer,43,40-44,40-44,40 - 44,Ignorado,Mayor,Automóvil,Volkswagen,Blanco,1999,1990-1999,Colisión,1
165,2023,7,18,Noche,Enero,Sábado,Guatemala,Guatemala,11,Hombre,28,25-29,25-29,25 - 29,Ignorado,Mayor,Motocicleta,Italika,Ignorado,2021,2020-2029,Derrape,4
166,2023,7,1,Mañana,Enero,Sábado,Guatemala,Villa Nueva,2,Hombre,32,30-34,30-34,30 - 34,Ignorado,Mayor,Motocicleta,Ignorado,Negro,Ignorado,Ignorado,Colisión,1
167,2023,7,1,Mañana,Enero,Sábado,Guatemala,Villa Nueva,2,Hombre,29,25-29,25-29,25 - 29,Ignorado,Mayor,Automóvil,Nissan,Negro,Ignorado,Ignorado,Colisión,1
168,2023,7,1,Mañana,Enero,Sábado,Guatemala,Villa Nueva,Ignorado,Hombre,63,60-64,60 y más,60 - 64,Ignorado,Mayor,Automóvil,Ford,Corinto,Ignorado,Ignorado,Colisión,1
169,2023,7,1,Mañana,Enero,Sábado,Guatemala,Villa Nueva,Ignorado,Hombre,29,25-29,25-29,25 - 29,Ignorado,Mayor,Automóvil,Kia,Rojo,Ignorado,Ignorado,Colisión,1
170,2023,7,17,Tarde,Enero,Sábado,Guatemala,Villa Nueva,Ignorado,Hombre,22,20-24,20-24,20 - 24,Ignorado,Mayor,Motocicleta,Honda,Anaranjado,Ignorado,Ignorado,Colisión,3
171,2023,7,17,Tarde,Enero,Sábado,Guatemala,Villa Nueva,Ignorado,Hombre,Ignorada,Ignorado,Ignorado,Ignorado,Ignorado,Mayor,Automóvil,Ignorado,Ignorado,Ignorado,Ignorado,Colisión,3
172,2023,7,20,Noche,Enero,Sábado,Guatemala,Villa Canales,Ignorado,Mujer,60,60-64,60 y más,60 - 64,Ignorado,Mayor,Automóvil,Hyundai,Gris,2022,2020-2029,Colisión,4
173,2023,7,20,Noche,Enero,Sábado,Guatemala,Villa Canales,Ignorado,Hombre,24,20-24,20-24,20 - 24,Ignorado,Mayor,Motocicleta,Serpento,Negro,2013,2010-2019,Colisión,4
174,2023,7,21,Noche,Enero,Sábado,Guatemala,Mixco,8,Hombre,33,30-34,30-34,30 - 34,Ignorado,Mayor,Camioneta,Hyundai,Azul,2016,2010-2019,Colisión,4
175,2023,7,21,Noche,Enero,Sábado,Guatemala,Mixco,8,Hombre,32,30-34,30-34,30 - 34,Ignorado,Mayor,Motocicleta,Haojue,Negro,2020,2020-2029,Colisión,4
176,2023,7,20,Noche,Enero,Sábado,Jutiapa,Jalpatagua,Ignorado,Hombre,50,50-54,50-54,50 - 54,Ignorado,Mayor,Motocicleta,Freedom,Rojo,2022,2020-2029,Colisión,4
177,2023,7,20,Noche,Enero,Sábado,Jutiapa,Jalpatagua,Ignorado,Hombre,Ignorada,Ignorado,Ignorado,Ignorado,Ignorado,Mayor,Automóvil,Ignorado,Ignorado,Ignorado,Ignorado,Colisión,4
178,2023,7,18,Noche,Enero,Sábado,Jalapa,Jalapa,Ignorado,Hombre,42,40-44,40-44,40 - 44,Ignorado,Mayor,Motocicleta,Italika,Ignorado,2021,2020-2029,Colisión,4
179,2023,7,18,Noche,Enero,Sábado,Jalapa,Jalapa,Ignorado,Hombre,42,40-44,40-44,40 - 44,Ignorado,Mayor,Motocicleta,Italika,Ignorado,2018,2010-2019,Colisión,4
180,2023,7,6,Mañana,Enero,Sábado,Jalapa,Jalapa,Ignorado,Hombre,Ignorada,Ignorado,Ignorado,Ignorado,Ignorado,Mayor,Motocicleta,Ignorado,Ignorado,Ignorado,Ignorado,Colisión,2
181,2023,7,6,Mañana,Enero,Sábado,Jalapa,Jalapa,Ignorado,Hombre,21,20-24,20-24,20 - 24,Ignorado,Mayor,Cabezal,Ignorado,Ignorado,Ignorado,Ignorado,Colisión,2
182,2023,7,9,Mañana,Enero,Sábado,Escuintla,Escuintla,Ignorado,Hombre,58,55-59,55-59,55 - 59,Ignorado,Mayor,Pick up,Toyota,Beige,2001,2000-2009,Colisión,2
183,2023,7,9,Mañana,Enero,Sábado,Escuintla,Escuintla,Ignorado,Hombre,30,30-34,30-34,30 - 34,Ignorado,Mayor,Motocicleta,Ignorado,Negro,Ignorado,Ignorado,Colisión,2
184,2023,7,15,Tarde,Enero,Sábado,Escuintla,Escuintla,Ignorado,Hombre,30,30-34,30-34,30 - 34,Ignorado,Mayor,Motocicleta,Bajaj,Ignorado,2022,2020-2029,Derrape,3
185,2023,7,21,Noche,Enero,Sábado,Escuintla,Escuintla,Ignorado,Hombre,19,15-19,15-19,15 - 19,Ignorado,Mayor,Motocicleta,Ignorado,Ignorado,Ignorado,Ignorado,Derrape,4
186,2023,7,9,Mañana,Enero,Sábado,Santa Rosa,Guazacapán,Ignorado,Hombre,Ignorada,Ignorado,Ignorado,Ignorado,Ignorado,Mayor,Camión,Ignorado,Blanco,1995,1990-1999,Colisión,2
187,2023,7,9,Mañana,Enero,Sábado,Santa Rosa,Guazacapán,Ignorado,Hombre,79,75-79,60 y más,75 - 79,Ignorado,Mayor,Camión,Internacional,Blanco,Ignorado,Ignorado,Colisión,2
188,2023,7,18,Noche,Enero,Sábado,Santa Rosa,Santa Rosa de Lima,Ignorado,Hombre,62,60-64,60 y más,60 - 64,Ignorado,Mayor,Pick up,Toyota,Blanco,Ignorado,Ignorado,Colisión,4
189,2023,7,18,Noche,Enero,Sábado,Santa Rosa,Santa Rosa de Lima,Ignorado,Hombre,39,35-39,35-39,35 - 39,Ignorado,Mayor,Motocicleta,Italika,Blanco,Ignorado,Ignorado,Colisión,4
190,2023,7,0,Mañana,Enero,Sábado,Suchitepéquez,Chicacao,1,Hombre,31,30-34,30-34,30 - 34,Ignorado,Mayor,Motocicleta,Suzuki,Negro,Ignorado,Ignorado,Colisión,1
191,2023,7,0,Mañana,Enero,Sábado,Suchitepéquez,Chicacao,1,Hombre,23,20-24,20-24,20 - 24,Ignorado,Mayor,Motocicleta,Suzuki,Negro,Ignorado,Ignorado,Colisión,1
192,2023,7,15,Tarde,Enero,Sábado,Retalhuleu,Champerico,Ignorado,Hombre,46,45-49,45-49,45 - 49,Ignorado,Mayor,Motocicleta,Freedom,Negro,2016,2010-2019,Derrape,3
193,2023,7,15,Tarde,Enero,Sábado,Retalhuleu,Retalhuleu,Ignorado,Hombre,28,25-29,25-29,25 - 29,Ignorado,Mayor,Camioneta,Hyundai,Negro,Ignorado,Ignorado,Colisión,3
194,2023,7,15,Tarde,Enero,Sábado,Retalhuleu,Retalhuleu,Ignorado,Hombre,24,20-24,20-24,20 - 24,Ignorado,Mayor,Motocicleta,Italika,Azul,Ignorado,Ignorado,Colisión,3
195,2023,7,0,Mañana,Enero,Sábado,Retalhuleu,Retalhuleu,Ignorado,Hombre,16,15-19,15-19,15 - 19,Ignorado,Menor,Motocicleta,Yamaha,Negro,Ignorado,Ignorado,Colisión,1
196,2023,7,0,Mañana,Enero,Sábado,Retalhuleu,Retalhuleu,Ignorado,Hombre,Ignorada,Ignorado,Ignorado,Ignorado,Ignorado,Mayor,Motocicleta,Yamaha,Anaranjado,Ignorado,Ignorado,Colisión,1
197,2023,7,1,Mañana,Enero,Sábado,Alta Verapaz,Cobán,Ignorado,Hombre,22,20-24,20-24,20 - 24,Ignorado,Mayor,Automóvil,Audi,Negro,2009,2000-2009,Colisión,1
198,2023,7,1,Mañana,Enero,Sábado,Alta Verapaz,Cobán,Ignorado,Hombre,37,35-39,35-39,35 - 39,Ignorado,Mayor,Microbús,Toyota,Gris,2016,2010-2019,Colisión,1
199,2023,7,1,Mañana,Enero,Sábado,Alta Verapaz,Cobán,Ignorado,Hombre,56,55-59,55-59,55 - 59,Ignorado,Mayor,Camioneta,Hyundai,Gris,Ignorado,Ignorado,Colisión,1
200,2023,7,19,Noche,Enero,Sábado,Alta Verapaz,Santa Cruz Verapaz,Ignorado,Hombre,61,60-64,60 y más,60 - 64,Ignorado,Mayor,Pick up,Ignorado,Blanco,Ignorado,Ignorado,Colisión,4
201,2023,7,19,Noche,Enero,Sábado,Alta Verapaz,Santa Cruz Verapaz,Ignorado,Hombre,28,25-29,25-29,25 - 29,Ignorado,Mayor,Motocicleta,Suzuki,Rojo,Ignorado,Ignorado,Colisión,4
202,2023,7,23,Noche,Enero,Sábado,Alta Verapaz,Cobán,Ignorado,Hombre,33,30-34,30-34,30 - 34,Ignorado,Mayor,Camión,Nissan,Blanco,Ignorado,Ignorado,Colisión,4
203,2023,7,23,Noche,Enero,Sábado,Alta Verapaz,Cobán,Ignorado,Hombre,19,15-19,15-19,15 - 19,Ignorado,Mayor,Cuatrimoto,Ignorado,Ignorado,Ignorado,Ignorado,Colisión,4
204,2023,8,4,Mañana,Enero,Domingo,Guatemala,Guatemala,13,Hombre,20,20-24,20-24,20 - 24,Ignorado,Mayor,Motocicleta,Ignorado,Ignorado,Ignorado,Ignorado,Derrape,1
205,2023,8,2,Mañana,Enero,Domingo,Guatemala,Petapa,7,Hombre,25,25-29,25-29,25 - 29,Ignorado,Mayor,Ignorado,Hyundai,Gris,Ignorado,Ignorado,Colisión,1
206,2023,8,2,Mañana,Enero,Domingo,Guatemala,Petapa,7,Hombre,22,20-24,20-24,20 - 24,Ignorado,Mayor,Motocicleta,Yamaha,Negro,Ignorado,Ignorado,Colisión,1
207,2023,8,4,Mañana,Enero,Domingo,Guatemala,Mixco,8,Hombre,Ignorada,Ignorado,Ignorado,Ignorado,Ignorado,Mayor,Automóvil,Toyota,Blanco,2007,2000-2009,Colisión,1
208,2023,8,4,Mañana,Enero,Domingo,Guatemala,Mixco,8,Hombre,23,20-24,20-24,20 - 24,Ignorado,Mayor,Automóvil,Mazda,Corinto,2009,2000-2009,Colisión,1
209,2023,8,2,Mañana,Enero,Domingo,Izabal,Morales,Ignorado,Mujer,28,25-29,25-29,25 - 29,Ignorado,Mayor,Camioneta,Honda,Negro,2013,2010-2019,Colisión,1
210,2023,8,2,Mañana,Enero,Domingo,Izabal,Morales,Ignorado,Hombre,65,65-69,60 y más,65 - 69,Ignorado,Mayor,Camioneta,Kia,Gris,2008,2000-2009,Colisión,1
211,2023,8,19,Noche,Enero,Domingo,Zacapa,Río Hondo,Ignorado,Hombre,39,35-39,35-39,35 - 39,Ignorado,Mayor,Bus urbano,Internacional,Rojo,Ignorado,Ignorado,Colisión,4
212,2023,8,19,Noche,Enero,Domingo,Zacapa,Río Hondo,Ignorado,Hombre,32,30-34,30-34,30 - 34,Ignorado,Mayor,Motocicleta,Freedom,Rojo,Ignorado,Ignorado,Colisión,4
213,2023,8,8,Mañana,Enero,Domingo,San Marcos,San Pablo,Ignorado,Hombre,28,25-29,25-29,25 - 29,Ignorado,Mayor,Automóvil,Mazda,Blanco,2014,2010-2019,Colisión,2
214,2023,8,8,Mañana,Enero,Domingo,San Marcos,San Pablo,Ignorado,Hombre,31,30-34,30-34,30 - 34,Ignorado,Mayor,Motocicleta,Honda,Blanco,Ignorado,Ignorado,Colisión,2
215,2023,8,11,Mañana,Enero,Domingo,Quiché,Sacapulas,Ignorado,Hombre,37,35-39,35-39,35 - 39,Ignorado,Mayor,Cuatrimoto,Bajaj,Rojo,Ignorado,Ignorado,Colisión,2
216,2023,8,11,Mañana,Enero,Domingo,Quiché,Sacapulas,Ignorado,Hombre,32,30-34,30-34,30 - 34,Ignorado,Mayor,Motocicleta,Honda,Rojo,2005,2000-2009,Colisión,2
217,2023,8,15,Tarde,Enero,Domingo,Santa Rosa,Cuilapa,Ignorado,Hombre,34,30-34,30-34,30 - 34,No Ebrio,Mayor,Camión,Ignorado,Blanco,1997,1990-1999,Colisión,3
218,2023,8,15,Tarde,Enero,Domingo,Santa Rosa,Cuilapa,Ignorado,Hombre,15,15-19,15-19,15 - 19,No Ebrio,Menor,Cuatrimoto,Italika,Ignorado,Ignorado,Ignorado,Colisión,3
219,2023,8,17,Tarde,Enero,Domingo,Santa Rosa,Barberena,Ignorado,Hombre,45,45-49,45-49,45 - 49,Ebrio,Mayor,Camioneta,Subaru,Corinto,Ignorado,Ignorado,Colisión,3
220,2023,8,17,Tarde,Enero,Domingo,Santa Rosa,Barberena,Ignorado,Mujer,27,25-29,25-29,25 - 29,No Ebrio,Mayor,Automóvil,Honda,Gris,1985,1980-1989,Colisión,3
221,2023,8,20,Noche,Enero,Domingo,Santa Rosa,Cuilapa,Ignorado,Hombre,30,30-34,30-34,30 - 34,Ignorado,Mayor,Automóvil,Toyota,Azul,2007,2000-2009,Colisión,4
222,2023,8,20,Noche,Enero,Domingo,Santa Rosa,Cuilapa,Ignorado,Hombre,31,30-34,30-34,30 - 34,Ignorado,Mayor,Motocicleta,Freedom,Amarillo,Ignorado,Ignorado,Colisión,4
223,2023,8,6,Mañana,Enero,Domingo,Santa Rosa,Taxisco,Ignorado,Hombre,38,35-39,35-39,35 - 39,Ignorado,Mayor,Motocicleta,Ignorado,Ignorado,Ignorado,Ignorado,Derrape,2
224,2023,8,16,Tarde,Enero,Domingo,Huehuetenango,Huehuetenango,Ignorado,Hombre,19,15-19,15-19,15 - 19,Ebrio,Mayor,Motocicleta,Serpento,Rojo,Ignorado,Ignorado,Derrape,3
225,2023,8,18,Noche,Enero,Domingo,Guatemala,Guatemala,12,Hombre,23,20-24,20-24,20 - 24,Ebrio,Mayor,Motocicleta,Suzuki,Rojo,2015,2010-2019,Colisión,4
226,2023,8,18,Noche,Enero,Domingo,Guatemala,Guatemala,12,Hombre,43,40-44,40-44,40 - 44,No Ebrio,Mayor,Motocicleta,Bajaj,Rojo,2014,2010-2019,Colisión,4
227,2023,8,19,Noche,Enero,Domingo,Guatemala,Guatemala,7,Hombre,44,40-44,40-44,40 - 44,Ebrio,Mayor,Pick up,Toyota,Gris,1988,1980-1989,Choque,4
228,2023,8,18,Noche,Enero,Domingo,Guatemala,Guatemala,12,Hombre,30,30-34,30-34,30 - 34,Ignorado,Mayor,Motocicleta,Bajaj,Negro,2022,2020-2029,Colisión,4
229,2023,8,18,Noche,Enero,Domingo,Guatemala,Guatemala,12,Hombre,Ignorada,Ignorado,Ignorado,Ignorado,Ignorado,Mayor,Motocicleta,Honda,Azul,2017,2010-2019,Colisión,4
230,2023,8,16,Tarde,Enero,Domingo,Guatemala,Villa Canales,Ignorado,Hombre,49,45-49,45-49,45 - 49,Ignorado,Mayor,Pick up,Toyota,Verde,Ignorado,Ignorado,Choque,3
231,2023,8,19,Noche,Enero,Domingo,Guatemala,San Juan Sacatepéquez,Ignorado,Hombre,Ignorada,Ignorado,Ignorado,Ignorado,Ignorado,Mayor,Motocicleta,Ignorado,Ignorado,Ignorado,Ignorado,Derrape,4
232,2023,8,4,Mañana,Enero,Domingo,Escuintla,Palín,Ignorado,Hombre,35,35-39,35-39,35 - 39,No Ebrio,Mayor,Cabezal,Ignorado,Ignorado,Ignorado,Ignorado,Choque,1
233,2023,8,4,Mañana,Enero,Domingo,Escuintla,Palín,Ignorado,Hombre,42,40-44,40-44,40 - 44,No Ebrio,Mayor,Pick up,Ignorado,Ignorado,Ignorado,Ignorado,Choque,1
234,2023,8,12,Tarde,Enero,Domingo,Escuintla,Escuintla,Ignorado,Hombre,30,30-34,30-34,30 - 34,Ignorado,Mayor,Pick up,Mazda,Blanco,Ignorado,Ignorado,Colisión,3
235,2023,8,12,Tarde,Enero,Domingo,Escuintla,Escuintla,Ignorado,Hombre,18,15-19,15-19,15 - 19,Ignorado,Mayor,Motocicleta,Italika,Negro,Ignorado,Ignorado,Colisión,3
236,2023,8,17,Tarde,Enero,Domingo,Escuintla,San José,Ignorado,Hombre,58,55-59,55-59,55 - 59,Ignorado,Mayor,Pick up,Toyota,Café,1989,1980-1989,Choque,3
237,2023,8,20,Noche,Enero,Domingo,Escuintla,Iztapa,Ignorado,Hombre,22,20-24,20-24,20 - 24,Ignorado,Mayor,Motocicleta,Bajaj,Negro,Ignorado,Ignorado,Colisión,4
238,2023,8,20,Noche,Enero,Domingo,Escuintla,Iztapa,Ignorado,Hombre,14,Menor de 15,Menor de 15,10 - 14,Ignorado,Menor,Motocicleta,Kymco,Rojo,Ignorado,Ignorado,Colisión,4
239,2023,8,14,Tarde,Enero,Domingo,Escuintla,Escuintla,Ignorado,Hombre,18,15-19,15-19,15 - 19,Ignorado,Mayor,Automóvil,Ignorado,Ignorado,Ignorado,Ignorado,Choque,3
240,2023,8,18,Noche,Enero,Domingo,Retalhuleu,Champerico,Ignorado,Hombre,55,55-59,55-59,55 - 59,Ignorado,Mayor,Automóvil,Nissan,Beige,Ignorado,Ignorado,Colisión,4
241,2023,8,18,Noche,Enero,Domingo,Retalhuleu,Champerico,Ignorado,Hombre,39,35-39,35-39,35 - 39,Ignorado,Mayor,Motocicleta,Bajaj,Negro,Ignorado,Ignorado,Colisión,4
242,2023,8,17,Tarde,Enero,Domingo,Chiquimula,Chiquimula,Ignorado,Hombre,22,20-24,20-24,20 - 24,Ignorado,Mayor,Pick up,Toyota,Ignorado,Ignorado,Ignorado,Colisión,3
243,2023,8,17,Tarde,Enero,Domingo,Chiquimula,Chiquimula,Ignorado,Hombre,25,25-29,25-29,25 - 29,Ignorado,Mayor,Motocicleta,Avanti,Ignorado,Ignorado,Ignorado,Colisión,3
244,2023,8,22,Noche,Enero,Domingo,Petén,Melchor de Mencos,Ignorado,Hombre,21,20-24,20-24,20 - 24,Ignorado,Mayor,Motocicleta,Honda,Rojo,Ignorado,Ignorado,Colisión,4
245,2023,8,22,Noche,Enero,Domingo,Petén,Melchor de Mencos,Ignorado,Hombre,24,20-24,20-24,20 - 24,Ignorado,Mayor,Motocicleta,Italika,Negro,Ignorado,Ignorado,Colisión,4
246,2023,8,19,Noche,Enero,Domingo,Guatemala,Petapa,Ignorado,Mujer,52,50-54,50-54,50 - 54,Ignorado,Mayor,Motocicleta,Ignorado,Ignorado,Ignorado,Ignorado,Colisión,4
247,2023,8,19,Noche,Enero,Domingo,Guatemala,Petapa,Ignorado,Hombre,Ignorada,Ignorado,Ignorado,Ignorado,Ignorado,Mayor,Automóvil,Ignorado,Ignorado,Ignorado,Ignorado,Colisión,4
248,2023,8,7,Mañana,Enero,Domingo,Chiquimula,Chiquimula,Ignorado,Hombre,Ignorada,Ignorado,Ignorado,Ignorado,Ignorado,Mayor,Motocicleta,Ignorado,Gris,Ignorado,Ignorado,Colisión,2
249,2023,8,7,Mañana,Enero,Domingo,Chiquimula,Chiquimula,Ignorado,Hombre,Ignorada,Ignorado,Ignorado,Ignorado,Ignorado,Mayor,Camión,Ignorado,Ignorado,Ignorado,Ignorado,Colisión,2
250,2023,8,13,Tarde,Enero,Domingo,Santa Rosa,San Rafael las Flores,Ignorado,Mujer,34,30-34,30-34,30 - 34,Ignorado,Mayor,Camioneta,Ignorado,Ignorado,Ignorado,Ignorado,Embarrancó,3
251,2023,9,8,Mañana,Enero,Lunes,Guatemala,Guatemala,1,Hombre,22,20-24,20-24,20 - 24,Ignorado,Mayor,Motocicleta,Italika,Azul,Ignorado,Ignorado,Colisión,2
252,2023,9,8,Mañana,Enero,Lunes,Guatemala,Guatemala,1,Hombre,Ignorada,Ignorado,Ignorado,Ignorado,Ignorado,Mayor,Bus urbano,Mercedes Benz,Verde,Ignorado,Ignorado,Colisión,2
