núm_corre,año_ocu,día_ocu,hora_ocu,g_hora,g_hora_5,mes_ocu,día_sem_ocu,depto_ocu,mupio_ocu,zona_ocu,sexo_per,edad_per,g_edad_80ymás,g_edad_60ymás,edad_quinquenales,mayor_menor,color_veh,modelo_veh,g_modelo_veh,tipo_eve,fall_les,tipo_veh,marca_veh,int_o_noint
941,2019,1,21,4,3,2,5,17,1705,99,1,30,5,5,7,1,14,9999,99,2,1,4,27,2
942,2019,1,19,4,3,2,5,19,1903,99,1,27,4,4,6,1,1,9999,99,1,1,4,18,2
943,2019,1,17,3,2,2,5,19,1902,99,2,999,16,12,18,1,6,9999,99,2,1,1,21,2
944,2019,1,19,4,3,2,5,20,2007,99,1,21,3,3,5,1,1,9999,99,1,2,4,67,1
945,2019,1,18,4,3,2,5,1,101,1,1,23,3,3,5,1,4,9999,99,1,2,4,100,1
946,2019,1,22,4,3,2,5,1,101,2,1,30,5,5,7,1,5,9999,99,1,2,4,32,1
947,2019,1,23,4,3,2,5,9,920,99,1,18,2,2,4,1,99,9999,99,1,1,4,27,2
948,2019,1,23,4,3,2,5,9,920,99,1,24,3,3,5,1,99,9999,99,1,2,4,27,1
949,2019,1,17,3,2,2,5,6,609,99,1,27,4,4,6,1,99,9999,99,6,1,4,999,2
950,2019,1,7,2,1,2,5,1,103,99,1,21,3,3,5,1,3,9999,99,1,2,4,67,1
951,2019,1,4,1,1,2,5,2,201,99,1,19,2,2,4,1,3,9999,99,6,2,4,3,1
952,2019,2,8,2,1,2,6,1,101,9,1,23,3,3,5,1,1,9999,99,1,2,4,999,1
953,2019,2,3,1,1,2,6,1,101,3,1,23,3,3,5,1,4,2016,5,1,2,3,52,1
954,2019,2,4,1,1,2,6,1,115,99,1,53,9,9,11,1,99,1999,3,2,2,2,28,1
955,2019,2,4,1,1,2,6,1,115,99,2,23,3,3,5,1,99,1999,3,2,2,2,28,1
956,2019,2,3,1,1,2,6,1,108,99,2,999,16,12,18,1,5,2008,4,2,2,1,27,1
957,2019,2,9,2,1,2,6,1,105,99,1,18,2,2,4,1,1,2017,5,1,2,4,67,1
958,2019,2,7,2,1,2,6,1,106,99,1,999,16,12,18,1,1,9999,99,1,2,4,64,1
959,2019,2,13,3,2,2,6,1,101,7,2,19,2,2,4,1,1,2018,5,1,2,1,3,1
960,2019,2,13,3,2,2,6,1,101,7,2,0,1,1,1,2,1,2018,5,1,2,1,3,1
961,2019,2,15,3,2,2,6,1,115,99,2,19,2,2,4,1,99,9999,99,3,2,1,999,1
962,2019,2,15,3,2,2,6,1,115,99,1,24,3,3,5,1,99,9999,99,3,1,1,999,2
963,2019,2,15,3,2,2,6,1,115,99,1,24,3,3,5,1,99,9999,99,3,2,1,999,1
964,2019,2,15,3,2,2,6,1,115,99,2,35,6,6,8,1,99,9999,99,3,2,1,999,1
965,2019,2,15,3,2,2,6,1,115,99,1,10,1,1,3,2,99,9999,99,3,2,1,999,1
966,2019,2,15,3,2,2,6,1,115,99,2,0,1,1,1,2,99,9999,99,3,2,1,999,1
967,2019,2,8,2,1,2,6,22,2205,99,1,37,6,6,8,1,1,2007,4,1,2,4,62,1
968,2019,2,9,2,1,2,6,2,203,99,1,25,4,4,6,1,99,9999,99,1,2,4,999,1
969,2019,2,9,2,1,2,6,2,203,99,2,26,4,4,6,1,99,9999,99,1,2,4,999,1
970,2019,2,9,2,1,2,6,2,203,99,1,6,1,1,2,2,99,9999,99,1,2,4,999,1
971,2019,2,19,4,3,2,6,19,1903,99,1,28,4,4,6,1,99,9999,99,1,1,4,999,2
972,2019,2,19,4,3,2,6,19,1903,99,1,28,4,4,6,1,99,9999,99,1,2,4,999,1
973,2019,2,11,2,1,2,6,19,1903,99,1,32,5,5,7,1,99,9999,99,6,1,4,999,2
974,2019,2,18,4,3,2,6,19,1906,99,2,32,5,5,7,1,99,9999,99,6,2,4,999,1
975,2019,2,18,4,3,2,6,4,401,99,1,22,3,3,5,1,5,9999,99,1,1,4,27,2
976,2019,2,12,3,2,2,6,5,502,99,1,28,4,4,6,1,3,9999,99,2,1,4,6,2
977,2019,2,16,3,2,2,6,17,1705,99,2,35,6,6,8,1,99,9999,99,1,1,14,999,2
978,2019,2,17,3,2,2,6,6,601,99,2,30,5,5,7,1,10,1981,2,2,2,3,69,1
979,2019,2,18,4,3,2,6,1,101,1,2,7,1,1,2,2,2,1998,3,1,2,1,56,1
980,2019,2,21,4,3,2,6,1,101,3,1,30,5,5,7,1,5,2000,4,1,2,4,67,1
981,2019,2,23,4,3,2,6,1,101,12,2,21,3,3,5,1,11,9999,99,1,2,3,31,1
982,2019,2,20,4,3,2,6,16,1609,99,1,17,2,2,4,2,5,9999,99,1,2,4,27,1
983,2019,3,3,1,1,2,7,1,115,99,1,35,6,6,8,1,4,9999,99,2,2,2,27,1
984,2019,3,15,3,2,2,7,1,101,1,1,22,3,3,5,1,1,2003,4,1,2,4,67,1
985,2019,3,23,4,3,2,7,1,101,18,1,32,5,5,7,1,6,9999,99,1,2,4,32,1
986,2019,3,20,4,3,2,7,2,207,99,2,32,5,5,7,1,5,9999,99,1,2,1,69,1
987,2019,3,20,4,3,2,7,2,207,99,2,23,3,3,5,1,5,9999,99,1,2,1,69,1
988,2019,3,20,4,3,2,7,2,207,99,1,25,4,4,6,1,5,9999,99,1,2,1,69,1
989,2019,3,20,4,3,2,7,2,207,99,1,3,1,1,1,2,5,9999,99,1,2,1,69,1
990,2019,3,20,4,3,2,7,2,207,99,1,4,1,1,1,2,5,9999,99,1,2,1,69,1
991,2019,3,20,4,3,2,7,2,207,99,2,21,3,3,5,1,5,9999,99,1,2,1,69,1
992,2019,4,8,2,1,2,1,1,101,4,1,37,6,6,8,1,7,9999,99,6,1,4,6,2
993,2019,4,8,2,1,2,1,1,102,99,1,11,1,1,3,2,4,2004,4,1,2,1,69,1
994,2019,4,7,2,1,2,1,1,101,3,1,48,8,8,10,1,2,2015,5,1,2,4,43,1
995,2019,4,7,2,1,2,1,1,101,3,1,23,3,3,5,1,2,2015,5,1,2,4,43,1
996,2019,4,11,2,1,2,1,1,102,99,2,48,8,8,10,1,1,9999,99,1,2,4,64,1
997,2019,4,7,2,1,2,1,1,114,99,1,23,3,3,5,1,3,9999,99,1,2,4,32,1
998,2019,4,1,1,1,2,1,11,1101,99,1,999,16,12,18,1,5,9999,99,1,1,4,6,2
999,2019,4,23,4,3,2,1,1,108,99,1,999,16,12,18,1,1,2016,5,1,2,4,2,1
1000,2019,4,0,1,1,2,1,1,108,99,1,26,4,4,6,1,5,9999,99,1,2,4,32,1
1001,2019,4,23,4,3,2,1,1,116,99,1,45,8,8,10,1,14,9999,99,1,2,4,32,1
1002,2019,4,14,3,2,2,1,10,1010,99,1,999,16,12,18,1,6,9999,99,1,2,5,999,1
1003,2019,4,14,3,2,2,1,10,1010,99,1,999,16,12,18,1,99,9999,99,1,2,3,69,1
1004,2019,4,14,3,2,2,1,10,1010,99,2,999,16,12,18,1,99,9999,99,1,2,3,69,1
1005,2019,4,14,3,2,2,1,10,1010,99,1,999,16,12,18,1,99,9999,99,1,2,3,69,1
1006,2019,4,8,2,1,2,1,5,502,99,1,999,16,12,18,1,99,9999,99,6,1,4,999,2
1007,2019,4,13,3,2,2,1,5,501,99,1,26,4,4,6,1,99,9999,99,6,1,4,999,2
1008,2019,5,6,2,1,2,2,1,101,12,1,26,4,4,6,1,99,9999,99,2,2,4,999,1
1009,2019,5,7,2,1,2,2,1,101,1,1,46,8,8,10,1,4,9999,99,1,2,18,999,1
1010,2019,5,11,2,1,2,2,1,101,5,1,48,8,8,10,1,3,9999,99,1,2,4,6,1
1011,2019,5,11,2,1,2,2,5,502,99,1,34,5,5,7,1,5,9999,99,1,2,1,67,1
1012,2019,5,13,3,2,2,2,3,303,99,1,36,6,6,8,1,1,2017,5,1,2,1,41,1
1013,2019,5,19,4,3,2,2,1,101,5,1,20,3,3,5,1,1,2018,5,1,2,4,163,1
1014,2019,6,22,4,3,2,3,1,101,3,1,19,2,2,4,1,1,9999,99,1,2,4,163,1
1015,2019,6,18,4,3,2,3,1,101,3,1,45,8,8,10,1,99,9999,99,1,2,18,999,1
1016,2019,6,22,4,3,2,3,1,101,5,1,23,3,3,5,1,4,2003,4,1,2,1,69,1
1017,2019,6,22,4,3,2,3,1,101,5,1,27,4,4,6,1,4,2006,4,1,2,1,69,1
1018,2019,6,10,2,1,2,3,1,101,12,1,25,4,4,6,1,5,2018,5,1,2,4,3,1
1019,2019,6,21,4,3,2,3,1,101,11,2,21,3,3,5,1,5,9999,99,1,2,4,6,1
1020,2019,6,21,4,3,2,3,1,101,12,1,22,3,3,5,1,3,9999,99,1,2,4,67,1
1021,2019,6,16,3,2,2,3,22,2206,99,1,22,3,3,5,1,5,9999,99,1,1,4,6,2
1022,2019,6,4,1,1,2,3,5,501,99,1,999,16,12,18,1,5,9999,99,1,1,4,999,2
1023,2019,6,23,4,3,2,3,5,501,99,1,999,16,12,18,1,5,9999,99,1,2,4,999,1
1024,2019,6,12,3,2,2,3,10,1001,99,1,16,2,2,4,2,6,9999,99,4,2,7,30,1
1025,2019,6,14,3,2,2,3,13,1306,99,1,13,1,1,3,2,99,9999,99,4,1,5,999,2
1026,2019,6,6,2,1,2,3,18,1804,99,1,999,16,12,18,1,1,9999,99,1,1,3,69,2
1027,2019,6,6,2,1,2,3,18,1804,99,1,18,2,2,4,1,1,9999,99,1,1,3,69,2
1028,2019,6,6,2,1,2,3,18,1804,99,1,25,4,4,6,1,1,9999,99,1,1,3,69,2
1029,2019,6,16,3,2,2,3,4,409,99,1,55,10,10,12,1,9,9999,99,1,2,1,69,1
1030,2019,6,16,3,2,2,3,4,409,99,1,999,16,12,18,1,7,9999,99,1,2,14,6,1
1031,2019,7,4,1,1,2,4,1,101,2,1,24,3,3,5,1,5,2018,5,1,2,4,67,1
1032,2019,7,18,4,3,2,4,1,101,9,1,18,2,2,4,1,5,9999,99,1,2,4,6,1
1033,2019,7,18,4,3,2,4,1,101,9,2,10,1,1,3,2,3,2012,5,1,2,1,28,1
1034,2019,7,20,4,3,2,4,20,2009,99,2,25,4,4,6,1,5,2015,5,1,2,4,67,1
1035,2019,7,18,4,3,2,4,19,1909,99,1,42,7,7,9,1,2,2012,5,2,2,3,56,1
1036,2019,7,18,4,3,2,4,19,1909,99,1,44,7,7,9,1,2,2012,5,2,2,3,56,1
1037,2019,7,18,4,3,2,4,19,1909,99,1,31,5,5,7,1,2,2012,5,2,2,3,56,1
1038,2019,7,16,3,2,2,4,5,513,99,1,31,5,5,7,1,5,2017,5,1,2,4,76,2
1039,2019,7,16,3,2,2,4,5,513,99,1,18,2,2,4,1,3,2012,5,1,2,4,6,1
1040,2019,7,16,3,2,2,4,10,1002,99,2,19,2,2,4,1,9,9999,99,1,2,12,50,1
1041,2019,7,16,3,2,2,4,10,1002,99,1,23,3,3,5,1,9,9999,99,1,2,12,50,1
1042,2019,7,16,3,2,2,4,10,1002,99,1,23,3,3,5,1,9,9999,99,1,2,12,50,1
1043,2019,7,22,4,3,2,4,15,1505,99,1,30,5,5,7,1,3,1988,2,2,2,3,69,1
1044,2019,7,22,4,3,2,4,15,1505,99,2,28,4,4,6,1,3,1988,2,2,2,3,69,1
1045,2019,7,22,4,3,2,4,15,1505,99,1,10,1,1,3,2,3,1988,2,2,2,3,69,1
1046,2019,7,22,4,3,2,4,15,1505,99,2,3,1,1,1,2,3,1988,2,2,2,3,69,1
1047,2019,8,2,1,1,2,5,1,101,1,1,28,4,4,6,1,5,9999,99,1,2,4,32,1
1048,2019,8,9,2,1,2,5,1,101,3,1,46,8,8,10,1,5,1998,3,1,2,4,76,1
1049,2019,8,17,3,2,2,5,1,101,6,1,13,1,1,3,2,99,9999,99,1,2,4,999,1
1050,2019,8,23,4,3,2,5,1,101,10,1,43,7,7,9,1,5,9999,99,1,2,4,38,1
1051,2019,8,12,3,2,2,5,1,101,13,1,28,4,4,6,1,5,2017,5,1,2,4,6,1
1052,2019,8,4,1,1,2,5,1,101,11,1,18,2,2,4,1,4,1994,3,1,2,3,69,1
1053,2019,8,4,1,1,2,5,1,101,11,1,31,5,5,7,1,4,1994,3,1,2,3,69,1
1054,2019,8,4,1,1,2,5,1,101,11,1,17,2,2,4,2,4,1994,3,1,2,3,69,1
1055,2019,8,4,1,1,2,5,1,101,11,1,13,1,1,3,2,4,1994,3,1,2,3,69,1
1056,2019,8,4,1,1,2,5,1,101,11,1,13,1,1,3,2,4,1994,3,1,2,3,69,1
1057,2019,8,6,2,1,2,5,1,115,99,1,36,6,6,8,1,5,2014,5,1,2,4,20,1
1058,2019,8,21,4,3,2,5,1,114,99,1,25,4,4,6,1,9,2012,5,2,2,1,27,1
1059,2019,8,5,1,1,2,5,1,108,99,1,49,8,8,10,1,4,2003,4,1,2,9,28,1
1060,2019,8,5,1,1,2,5,1,108,99,2,37,6,6,8,1,4,2003,4,1,2,9,28,1
1061,2019,8,17,3,2,2,5,19,1906,99,1,53,9,9,11,1,5,9999,99,1,1,4,18,2
1062,2019,8,17,3,2,2,5,19,1906,99,1,25,4,4,6,1,1,9999,99,1,2,4,67,1
1063,2019,8,17,3,2,2,5,19,1906,99,2,21,3,3,5,1,1,9999,99,1,2,4,67,1
1064,2019,8,17,3,2,2,5,19,1906,99,2,5,1,1,2,2,1,9999,99,1,2,4,67,1
1065,2019,8,17,3,2,2,5,19,1906,99,1,2,1,1,1,2,1,9999,99,1,2,4,67,1
1066,2019,8,9,2,1,2,5,5,501,99,1,56,10,10,12,1,99,9999,99,3,2,3,999,1
1067,2019,8,20,4,3,2,5,10,1021,99,1,25,4,4,6,1,99,9999,99,1,1,4,999,2
1068,2019,8,20,4,3,2,5,10,1021,99,1,20,3,3,5,1,5,9999,99,1,2,4,18,1
1069,2019,8,12,3,2,2,5,9,901,99,1,18,2,2,4,1,2,9999,99,1,2,4,32,1
1070,2019,8,12,3,2,2,5,9,901,99,1,61,11,11,13,1,99,9999,99,1,2,4,999,1
1071,2019,8,20,4,3,2,5,13,1301,99,1,51,9,9,11,1,99,2019,5,1,2,4,18,1
1072,2019,8,20,4,3,2,5,13,1301,99,2,42,7,7,9,1,99,2019,5,1,2,4,18,1
1073,2019,8,8,2,1,2,5,4,408,99,1,29,4,4,6,1,2,9999,99,3,2,3,69,1
1074,2019,8,8,2,1,2,5,4,408,99,1,56,10,10,12,1,2,9999,99,3,2,3,69,1
1075,2019,8,8,2,1,2,5,4,408,99,1,66,12,11,14,1,2,9999,99,3,2,3,69,1
1076,2019,8,13,3,2,2,5,4,414,99,1,18,2,2,4,1,1,9999,99,1,2,4,999,1
1077,2019,9,21,4,3,2,6,1,101,1,1,24,3,3,5,1,1,9999,99,1,2,4,32,1
1078,2019,9,15,3,2,2,6,1,113,99,1,30,5,5,7,1,1,9999,99,1,2,4,6,1
1079,2019,9,15,3,2,2,6,1,113,99,1,34,5,5,7,1,4,2012,5,1,2,4,8,1
1080,2019,9,23,4,3,2,6,1,101,12,1,24,3,3,5,1,1,9999,99,1,1,4,27,2
1081,2019,9,20,4,3,2,6,1,101,7,1,24,3,3,5,1,1,9999,99,6,2,4,100,1
1082,2019,9,20,4,3,2,6,1,115,99,1,48,8,8,10,1,6,9999,99,1,2,3,10,1
1083,2019,9,20,4,3,2,6,1,115,99,1,999,16,12,18,1,5,9999,99,1,2,4,3,1
1084,2019,9,20,4,3,2,6,1,115,99,1,30,5,5,7,1,5,2015,5,1,2,4,6,1
1085,2019,9,20,4,3,2,6,1,115,99,2,20,3,3,5,1,5,2015,5,1,2,4,6,1
1086,2019,9,2,1,1,2,6,1,108,99,2,21,3,3,5,1,2,9999,99,2,2,1,28,1
1087,2019,9,21,4,3,2,6,1,101,19,1,26,4,4,6,1,5,9999,99,1,1,4,999,2
1088,2019,9,1,1,1,2,6,1,108,99,1,18,2,2,4,1,1,9999,99,6,2,4,3,1
1089,2019,9,20,4,3,2,6,22,2215,99,1,27,4,4,6,1,99,9999,99,1,2,3,69,1
1090,2019,9,20,4,3,2,6,22,2215,99,2,17,2,2,4,2,99,9999,99,1,2,3,69,1
1091,2019,9,22,4,3,2,6,20,2005,99,1,21,3,3,5,1,99,9999,99,6,2,4,999,1
1092,2019,9,22,4,3,2,6,20,2005,99,2,25,4,4,6,1,99,9999,99,6,2,4,999,1
1093,2019,9,22,4,3,2,6,20,2005,99,2,4,1,1,1,2,99,9999,99,6,2,4,999,1
1094,2019,9,5,1,1,2,6,5,513,99,1,39,6,6,8,1,1,9999,99,6,1,4,27,2
1095,2019,9,19,4,3,2,6,11,1106,99,1,50,9,9,11,1,99,9999,99,6,1,4,999,2
1096,2019,9,18,4,3,2,6,2,208,99,1,17,2,2,4,2,99,9999,99,1,2,4,999,1
1097,2019,9,9,2,1,2,6,17,1706,99,1,24,3,3,5,1,3,9999,99,3,2,99,28,1
1098,2019,9,9,2,1,2,6,17,1706,99,1,38,6,6,8,1,3,9999,99,3,2,99,28,1
1099,2019,9,9,2,1,2,6,17,1706,99,1,19,2,2,4,1,3,9999,99,3,2,99,28,1
1100,2019,9,11,2,1,2,6,4,401,99,1,22,3,3,5,1,6,9999,99,1,2,4,999,1
1101,2019,9,17,3,2,2,6,4,401,99,1,35,6,6,8,1,5,9999,99,1,2,4,27,1
1102,2019,9,19,4,3,2,6,4,401,99,1,35,6,6,8,1,1,9999,99,6,2,4,999,1
1103,2019,9,12,3,2,2,6,3,308,99,2,28,4,4,6,1,6,9999,99,1,2,1,27,1
1104,2019,9,15,3,2,2,6,3,308,99,1,41,7,7,9,1,2,9999,99,1,2,4,67,1
1105,2019,9,15,3,2,2,6,3,303,99,1,24,3,3,5,1,1,9999,99,1,2,4,18,1
1106,2019,10,17,3,2,2,7,1,101,1,1,17,2,2,4,2,5,9999,99,1,2,4,6,1
1107,2019,10,16,3,2,2,7,1,101,1,1,29,4,4,6,1,3,9999,99,1,2,4,67,1
1108,2019,10,16,3,2,2,7,1,101,1,1,34,5,5,7,1,3,9999,99,1,2,4,67,1
1109,2019,10,8,2,1,2,7,1,101,6,2,28,4,4,6,1,3,9999,99,1,2,1,41,1
1110,2019,10,8,2,1,2,7,1,101,6,2,28,4,4,6,1,3,9999,99,1,2,1,41,1
1111,2019,10,8,2,1,2,7,1,101,6,2,36,6,6,8,1,3,9999,99,1,2,1,41,1
1112,2019,10,8,2,1,2,7,1,101,6,2,34,5,5,7,1,3,9999,99,1,2,1,41,1
1113,2019,10,17,3,2,2,7,1,106,99,1,14,1,1,3,2,99,9999,99,2,2,1,999,1
1114,2019,10,8,2,1,2,7,1,101,12,2,22,3,3,5,1,1,9999,99,2,2,12,7,1
1115,2019,10,23,4,3,2,7,1,101,7,1,22,3,3,5,1,99,9999,99,2,2,4,999,1
1116,2019,10,13,3,2,2,7,1,108,99,1,31,5,5,7,1,4,9999,99,1,2,1,27,1
1117,2019,10,13,3,2,2,7,1,108,99,1,999,16,12,18,1,1,9999,99,1,2,4,999,1
1118,2019,10,7,2,1,2,7,22,2214,99,1,28,4,4,6,1,1,9999,99,3,2,3,69,2
1119,2019,10,19,4,3,2,7,20,2001,99,1,56,10,10,12,1,99,9999,99,3,2,3,999,1
1120,2019,10,19,4,3,2,7,20,2001,99,1,40,7,7,9,1,99,9999,99,3,2,3,999,1
1121,2019,10,19,4,3,2,7,20,2001,99,1,40,7,7,9,1,99,9999,99,3,2,3,999,1
1122,2019,10,21,4,3,2,7,5,506,99,1,35,6,6,8,1,99,9999,99,1,2,4,999,1
1123,2019,10,21,4,3,2,7,5,506,99,2,35,6,6,8,1,99,9999,99,1,2,4,999,1
1124,2019,10,21,4,3,2,7,5,506,99,1,14,1,1,3,2,99,9999,99,1,2,4,999,2
1125,2019,10,21,4,3,2,7,5,506,99,1,9,1,1,2,2,99,9999,99,1,2,4,999,1
1126,2019,10,18,4,3,2,7,5,501,99,1,22,3,3,5,1,5,9999,99,6,1,4,32,2
1127,2019,10,18,4,3,2,7,5,501,99,1,25,4,4,6,1,5,9999,99,6,2,4,32,1
1128,2019,10,11,2,1,2,7,5,509,99,1,23,3,3,5,1,99,9999,99,1,2,18,999,1
1129,2019,10,2,1,1,2,7,9,901,99,1,38,6,6,8,1,5,9999,99,1,2,4,32,1
1130,2019,10,2,1,1,2,7,9,901,99,1,23,3,3,5,1,1,9999,99,1,2,4,67,1
1131,2019,10,8,2,1,2,7,12,1201,99,1,42,7,7,9,1,2,9999,99,1,2,1,69,1
1132,2019,10,10,2,1,2,7,15,1503,99,1,40,7,7,9,1,5,9999,99,1,2,4,27,2
1133,2019,10,4,1,1,2,7,18,1804,99,1,30,5,5,7,1,5,9999,99,6,1,4,27,2
1134,2019,10,4,1,1,2,7,18,1804,99,2,25,4,4,6,1,5,9999,99,6,1,4,27,2
1135,2019,10,2,1,1,2,7,17,1703,99,1,34,5,5,7,1,99,9999,99,1,2,4,76,1
1136,2019,10,8,2,1,2,7,17,1712,99,1,21,3,3,5,1,5,9999,99,1,1,4,67,2
1137,2019,10,18,4,3,2,7,17,1709,99,1,53,9,9,11,1,11,9999,99,1,2,3,999,1
1138,2019,10,18,4,3,2,7,17,1709,99,2,39,6,6,8,1,11,9999,99,1,2,3,999,1
1139,2019,11,13,3,2,2,1,1,101,1,1,21,3,3,5,1,7,9999,99,1,2,4,72,1
1140,2019,11,19,4,3,2,1,1,101,1,1,23,3,3,5,1,1,9999,99,1,2,4,100,1
1141,2019,11,21,4,3,2,1,1,108,99,1,21,3,3,5,1,1,2019,5,1,2,4,999,1
1142,2019,11,21,4,3,2,1,1,108,99,1,21,3,3,5,1,1,2019,5,1,2,4,999,1
1143,2019,11,1,1,1,2,1,20,2007,99,1,23,3,3,5,1,1,9999,99,6,2,4,32,1
1144,2019,11,1,1,1,2,1,20,2007,99,1,28,4,4,6,1,1,9999,99,6,1,4,32,2
1145,2019,11,5,1,1,2,1,20,2011,99,1,32,5,5,7,1,1,2014,5,6,2,4,999,1
1146,2019,11,5,1,1,2,1,20,2011,99,1,61,11,11,13,1,1,2014,5,6,1,4,999,2
1147,2019,11,8,2,1,2,1,5,504,99,1,43,7,7,9,1,9,2000,4,1,2,6,92,1
1148,2019,11,8,2,1,2,1,5,504,99,1,54,9,9,11,1,2,9999,99,1,2,9,999,1
1149,2019,11,8,2,1,2,1,5,504,99,1,30,5,5,7,1,2,9999,99,1,2,9,999,1
1150,2019,11,13,3,2,2,1,6,606,99,1,36,6,6,8,1,1,1991,3,1,2,1,27,1
1151,2019,11,13,3,2,2,1,6,606,99,1,999,16,12,18,1,1,1991,3,1,2,1,27,1
1152,2019,11,13,3,2,2,1,6,606,99,1,999,16,12,18,1,1,1991,3,1,2,1,27,1
1153,2019,11,13,3,2,2,1,6,606,99,1,999,16,12,18,1,1,1991,3,1,2,1,27,1
1154,2019,11,22,4,3,2,1,10,1020,99,1,18,2,2,4,1,10,9999,99,1,2,4,76,1
1155,2019,11,12,3,2,2,1,9,901,99,1,67,12,11,14,1,2,9999,99,1,2,3,69,2
1156,2019,11,12,3,2,2,1,9,901,99,1,27,4,4,6,1,2,9999,99,1,2,5,31,2
1157,2019,11,8,2,1,2,1,2,201,99,1,24,3,3,5,1,3,9999,99,1,2,4,76,1
1158,2019,11,8,2,1,2,1,2,201,99,2,19,2,2,4,1,3,9999,99,1,2,4,76,1
1159,2019,11,8,2,1,2,1,14,1412,99,2,17,2,2,4,2,6,1987,2,2,2,3,69,1
1160,2019,11,8,2,1,2,1,14,1412,99,2,66,12,11,14,1,6,1987,2,2,1,3,69,2
1161,2019,11,7,2,1,2,1,7,701,99,2,56,10,10,12,1,11,2009,4,3,2,3,69,1
1162,2019,11,7,2,1,2,1,7,701,99,2,17,2,2,4,2,11,2009,4,3,2,3,69,1
1163,2019,11,7,2,1,2,1,7,701,99,2,4,1,1,1,2,11,2009,4,3,2,3,69,1
1164,2019,11,7,2,1,2,1,7,701,99,2,2,1,1,1,2,11,2009,4,3,1,3,69,2
1165,2019,11,7,2,1,2,1,7,701,99,1,5,1,1,2,2,11,2009,4,3,2,3,69,1
1166,2019,11,7,2,1,2,1,7,701,99,2,22,3,3,5,1,11,2009,4,3,2,3,69,1
1167,2019,12,21,4,3,2,2,1,101,1,1,19,2,2,4,1,5,2019,5,1,2,4,163,1
1168,2019,12,23,4,3,2,2,1,101,1,1,38,6,6,8,1,5,9999,99,1,2,4,27,1
1169,2019,12,11,2,1,2,2,1,102,99,1,29,4,4,6,1,1,2017,5,2,2,4,27,2
1170,2019,12,11,2,1,2,2,1,102,99,2,36,6,6,8,1,1,2017,5,2,1,4,27,2
1171,2019,12,22,4,3,2,2,1,101,10,1,36,6,6,8,1,4,9999,99,1,2,2,41,1
1172,2019,12,22,4,3,2,2,1,101,10,1,43,7,7,9,1,5,9999,99,1,2,4,999,2
1173,2019,12,22,4,3,2,2,1,101,10,1,27,4,4,6,1,5,9999,99,1,2,4,999,2
1174,2019,12,15,3,2,2,2,1,101,12,1,19,2,2,4,1,1,9999,99,1,2,4,3,1
1175,2019,12,7,2,1,2,2,1,101,7,2,31,5,5,7,1,1,2018,5,6,2,14,2,1
1176,2019,12,14,3,2,2,2,5,501,99,1,29,4,4,6,1,3,9999,99,1,1,4,32,2
1177,2019,12,18,4,3,2,2,11,1109,99,1,999,16,12,18,1,99,9999,99,1,2,4,6,1
1178,2019,12,18,4,3,2,2,11,1109,99,1,18,2,2,4,1,99,9999,99,1,2,4,6,1
1179,2019,12,22,4,3,2,2,11,1108,99,1,40,7,7,9,1,4,9999,99,1,2,1,52,2
1180,2019,12,16,3,2,2,2,8,801,99,1,29,4,4,6,1,2,9999,99,4,2,5,999,1
1181,2019,12,16,3,2,2,2,8,801,99,1,17,2,2,4,2,2,9999,99,4,2,5,999,1
1182,2019,12,16,3,2,2,2,8,801,99,1,25,4,4,6,1,2,9999,99,4,2,5,999,1
1183,2019,12,16,3,2,2,2,8,801,99,1,33,5,5,7,1,2,9999,99,4,2,5,999,1
1184,2019,12,16,3,2,2,2,8,801,99,1,22,3,3,5,1,2,9999,99,4,2,5,999,1
1185,2019,12,16,3,2,2,2,8,801,99,1,25,4,4,6,1,2,9999,99,4,2,5,999,1
1186,2019,12,16,3,2,2,2,8,801,99,1,20,3,3,5,1,2,9999,99,4,2,5,999,1
1187,2019,12,16,3,2,2,2,8,801,99,1,21,3,3,5,1,2,9999,99,4,2,5,999,1
1188,2019,12,16,3,2,2,2,8,801,99,1,20,3,3,5,1,2,9999,99,4,2,5,999,1
1189,2019,12,16,3,2,2,2,8,801,99,1,32,5,5,7,1,2,9999,99,4,2,5,999,1
1190,2019,12,17,3,2,2,2,7,701,99,1,18,2,2,4,1,5,9999,99,1,2,4,6,1
1191,2019,12,17,3,2,2,2,7,701,99,1,18,2,2,4,1,5,9999,99,1,2,4,6,1
1192,2019,12,17,3,2,2,2,7,701,99,1,40,7,7,9,1,3,9999,99,1,2,4,76,1
1193,2019,12,20,4,3,2,2,7,704,99,1,73,13,11,15,1,6,9999,99,2,2,1,48,1
1194,2019,12,7,2,1,2,2,4,407,99,1,18,2,2,4,1,3,9999,99,2,2,4,27,1
1195,2019,13,20,4,3,2,3,1,101,3,1,23,3,3,5,1,5,2018,5,1,2,4,18,1
1196,2019,13,16,3,2,2,3,1,101,6,1,23,3,3,5,1,5,2018,5,1,2,4,18,1
1197,2019,13,8,2,1,2,3,1,101,6,1,30,5,5,7,1,2,9999,99,6,2,4,67,1
1198,2019,13,7,2,1,2,3,1,113,99,1,23,3,3,5,1,14,2019,5,1,2,4,27,1
1199,2019,13,12,3,2,2,3,1,101,12,1,23,3,3,5,1,99,9999,99,1,2,4,999,1
1200,2019,13,19,4,3,2,3,21,2101,99,1,25,4,4,6,1,99,9999,99,6,2,4,999,1
