Núm_corre,año_ocu,día_ocu,hora_ocu,g_hora,g_hora_5,mes_ocu,día_sem_ocu,depto_ocu,mupio_ocu,zona_ocu,sexo_per,edad_per,g_edad_80ymás,g_edad_60ymás,edad_quinquenales,mayor_menor,tipo_veh,marca_veh,color_veh,modelo_veh,g_modelo_veh,tipo_eve,fall_les,int_o_noint
1684,2020,24,17,3,2,2,1,13,1315,99,1,75,14,11,16,1,4,76,10,9999,99,5,2,1
1685,2020,24,11,2,1,2,1,16,1613,99,1,8,1,1,2,2,1,73,1,2003,4,5,2,1
1686,2020,24,23,4,3,2,1,17,1705,99,1,37,6,6,8,1,4,6,1,9999,99,5,2,1
1687,2020,24,7,2,1,2,1,3,308,99,1,55,10,10,12,1,4,999,99,9999,99,5,2,1
1688,2020,25,7,2,1,2,2,1,101,18,2,66,12,11,14,1,4,32,1,2008,4,5,1,2
1689,2020,26,7,2,1,2,3,1,115,99,1,46,8,8,10,1,1,999,99,9999,99,5,2,1
1690,2020,26,21,4,3,2,3,1,101,12,2,30,5,5,7,1,1,27,1,9999,99,5,2,1
1691,2020,26,21,4,3,2,3,1,101,12,1,3,1,1,1,2,1,27,1,9999,99,5,2,1
1692,2020,26,21,4,3,2,3,1,101,12,1,11,1,1,3,2,1,27,1,9999,99,5,2,1
1693,2020,26,21,4,3,2,3,1,101,12,2,7,1,1,2,2,1,27,1,9999,99,5,2,1
1694,2020,26,19,4,3,2,3,1,101,7,2,63,11,11,13,1,3,999,4,9999,99,5,1,2
1695,2020,26,20,4,3,2,3,1,108,99,1,60,11,11,13,1,4,6,99,9999,99,5,2,1
1696,2020,26,22,4,3,2,3,4,401,99,2,35,6,6,8,1,99,999,99,9999,99,5,2,1
1697,2020,26,22,4,3,2,3,4,401,99,1,16,2,2,4,2,99,999,99,9999,99,5,2,1
1698,2020,26,22,4,3,2,3,4,401,99,2,20,3,3,5,1,99,999,99,9999,99,5,2,1
1699,2020,26,20,4,3,2,3,1,101,10,1,43,7,7,9,1,99,999,99,9999,99,5,1,2
1700,2020,27,14,3,2,2,4,1,101,10,1,14,1,1,3,2,99,999,99,9999,99,5,2,1
1701,2020,27,10,2,1,2,4,1,108,99,1,46,8,8,10,1,4,999,99,9999,99,5,2,1
1702,2020,27,22,4,3,2,4,5,501,99,9,999,16,12,18,9,99,999,99,9999,99,5,1,2
1703,2020,27,11,2,1,2,4,11,1101,99,2,32,5,5,7,1,3,69,10,1980,2,5,2,1
1704,2020,27,22,4,3,2,4,13,1301,99,2,72,13,11,15,1,3,999,99,9999,99,5,2,1
1705,2020,27,0,1,1,2,4,16,1613,99,1,24,3,3,5,1,4,67,5,9999,99,5,1,2
1706,2020,27,16,3,2,2,4,15,1503,99,2,8,1,1,2,2,3,69,1,9999,99,5,2,1
1707,2020,27,13,3,2,2,4,14,1412,99,1,75,14,11,16,1,4,6,5,9999,99,5,2,1
1708,2020,27,13,3,2,2,4,14,1412,99,1,20,3,3,5,1,4,6,5,9999,99,5,2,1
1709,2020,27,22,4,3,2,4,4,401,99,2,18,2,2,4,1,1,999,99,9999,99,5,1,2
1710,2020,28,10,2,1,2,5,1,101,3,1,59,10,10,12,1,4,87,2,2018,5,5,2,1
1711,2020,28,19,4,3,2,5,1,101,18,2,60,11,11,13,1,3,69,3,9999,99,5,2,1
1712,2020,28,13,3,2,2,5,1,108,99,2,7,1,1,2,2,1,69,3,9999,99,5,2,1
1713,2020,28,23,4,3,2,5,5,511,99,1,999,16,12,18,1,6,19,3,9999,99,5,2,1
1714,2020,28,17,3,2,2,5,12,1210,99,2,13,1,1,3,2,5,999,1,9999,99,5,2,1
1715,2020,29,21,4,3,2,6,1,101,25,1,21,3,3,5,1,99,999,99,9999,99,5,1,2
1716,2020,29,1,1,1,2,6,1,115,99,1,43,7,7,9,1,1,999,99,9999,99,5,2,1
1717,2020,29,20,4,3,2,6,1,115,99,1,25,4,4,6,1,99,999,99,9999,99,5,1,2
1718,2020,29,18,4,3,2,6,1,108,99,1,75,14,11,16,1,3,27,9,9999,99,5,2,1
1719,2020,29,21,4,3,2,6,6,608,99,1,32,5,5,7,1,99,999,99,9999,99,5,2,1
1720,2020,29,23,4,3,2,6,6,608,99,1,57,10,10,12,1,99,999,99,9999,99,5,2,2
1721,2020,29,7,2,1,2,6,11,1101,99,1,65,12,11,14,1,99,999,99,9999,99,5,2,2
1722,2020,29,22,4,3,2,6,12,1201,99,1,62,11,11,13,1,4,27,5,2007,4,5,2,1
1723,2020,29,23,4,3,2,6,17,1705,99,1,999,16,12,18,1,99,999,99,9999,99,5,2,2
1724,2020,29,1,1,1,2,6,14,1401,99,1,20,3,3,5,1,99,999,99,9999,99,5,1,2
1725,2020,1,19,4,3,3,7,1,101,6,2,26,4,4,6,1,4,76,1,2020,6,1,2,1
1726,2020,1,22,4,3,3,7,1,101,5,1,25,4,4,6,1,4,999,99,9999,99,1,2,1
1727,2020,1,14,3,2,3,7,1,101,12,1,23,3,3,5,1,4,6,5,9999,99,1,2,1
1728,2020,1,16,3,2,3,7,1,101,12,1,39,6,6,8,1,4,18,99,9999,99,1,2,1
1729,2020,1,23,4,3,3,7,1,101,12,1,25,4,4,6,1,4,64,1,9999,99,1,2,1
1730,2020,1,0,1,1,3,7,1,115,99,1,999,16,12,18,9,4,67,5,9999,99,1,2,1
1731,2020,1,1,1,1,3,7,1,116,99,2,999,16,12,18,9,99,999,2,9999,99,3,1,2
1732,2020,1,1,1,1,3,7,1,116,99,1,999,16,12,18,9,99,999,2,9999,99,3,2,1
1733,2020,1,2,1,1,3,7,1,117,99,1,25,4,4,6,1,1,48,5,9999,99,1,1,2
1734,2020,1,2,1,1,3,7,1,117,99,1,30,5,5,7,1,1,48,5,9999,99,1,2,1
1735,2020,1,2,1,1,3,7,1,117,99,2,21,3,3,5,1,1,48,5,9999,99,1,2,1
1736,2020,1,2,1,1,3,7,1,117,99,2,999,16,12,18,9,1,48,5,9999,99,1,1,2
1737,2020,1,14,3,2,3,7,1,117,99,1,35,6,6,8,1,4,77,14,9999,99,1,2,1
1738,2020,1,0,1,1,3,7,1,115,99,1,30,5,5,7,1,4,999,99,9999,99,1,2,1
1739,2020,1,14,3,2,3,7,1,108,99,1,25,4,4,6,1,4,32,1,9999,99,1,2,1
1740,2020,1,19,4,3,3,7,1,108,99,1,10,1,1,3,2,4,999,2,9999,99,1,2,1
1741,2020,1,22,4,3,3,7,1,110,99,2,20,3,3,5,1,4,999,99,9999,99,1,2,1
1742,2020,1,13,3,2,3,7,19,1904,99,1,39,6,6,8,1,99,999,99,9999,99,1,1,2
1743,2020,1,11,2,1,3,7,5,502,99,1,19,2,2,4,1,4,27,3,2017,5,1,1,2
1744,2020,1,21,4,3,3,7,6,603,99,2,26,4,4,6,1,4,999,99,9999,99,1,2,1
1745,2020,1,21,4,3,3,7,10,1004,99,2,13,1,1,3,2,1,999,4,9999,99,1,2,1
1746,2020,1,21,4,3,3,7,10,1004,99,2,38,6,6,8,1,1,999,4,9999,99,1,2,1
1747,2020,1,22,4,3,3,7,10,1014,99,1,18,2,2,4,1,4,6,1,1999,3,1,2,1
1748,2020,1,22,4,3,3,7,10,1014,99,1,18,2,2,4,1,4,6,1,1999,3,1,2,1
1749,2020,1,0,1,1,3,7,9,901,99,2,35,6,6,8,1,3,999,3,9999,99,1,2,1
1750,2020,1,14,3,2,3,7,16,1601,99,1,46,8,8,10,1,4,27,5,9999,99,1,2,1
1751,2020,1,19,4,3,3,7,15,1507,99,1,25,4,4,6,1,4,67,5,9999,99,1,2,1
1752,2020,1,18,4,3,3,7,15,1503,99,1,25,4,4,6,1,4,67,1,9999,99,1,1,2
1753,2020,1,17,3,2,3,7,15,1504,99,2,21,3,3,5,1,4,27,1,2016,5,1,2,1
1754,2020,1,21,4,3,3,7,17,1705,99,1,34,5,5,7,1,1,27,4,9999,99,2,1,2
1755,2020,2,9,2,1,3,1,1,101,5,1,20,3,3,5,1,4,20,3,2017,5,1,2,1
1756,2020,2,3,1,1,3,1,1,108,99,1,22,3,3,5,1,4,173,2,9999,99,6,2,1
1757,2020,2,23,4,3,3,1,1,110,99,2,21,3,3,5,1,4,27,2,9999,99,1,2,1
1758,2020,2,23,4,3,3,1,1,110,99,1,28,4,4,6,1,4,6,3,9999,99,1,2,1
1759,2020,2,7,2,1,3,1,6,603,99,2,14,1,1,3,2,4,67,4,9999,99,1,2,1
1760,2020,2,23,4,3,3,1,11,1106,99,1,45,8,8,10,1,4,6,5,9999,99,1,2,1
1761,2020,2,23,4,3,3,1,11,1106,99,1,51,9,9,11,1,4,76,1,9999,99,1,2,1
1762,2020,2,7,2,1,3,1,16,1606,99,1,38,6,6,8,1,12,28,11,9999,99,7,2,1
1763,2020,2,7,2,1,3,1,16,1606,99,1,13,1,1,3,2,12,28,11,9999,99,7,2,1
1764,2020,2,7,2,1,3,1,16,1606,99,2,12,1,1,3,2,12,28,11,9999,99,7,2,1
1765,2020,2,7,2,1,3,1,16,1606,99,2,10,1,1,3,2,12,28,11,9999,99,7,2,1
1766,2020,2,7,2,1,3,1,16,1606,99,2,15,2,2,4,2,12,28,11,9999,99,7,2,1
1767,2020,2,7,2,1,3,1,16,1606,99,2,13,1,1,3,2,12,28,11,9999,99,7,2,1
1768,2020,2,7,2,1,3,1,16,1606,99,1,69,12,11,14,1,12,28,11,9999,99,7,1,2
1769,2020,2,7,2,1,3,1,16,1606,99,2,45,8,8,10,1,12,28,11,9999,99,7,1,2
1770,2020,2,14,3,2,3,1,18,1801,99,1,65,12,11,14,1,99,999,99,9999,99,1,2,1
1771,2020,2,17,3,2,3,1,4,401,99,1,24,3,3,5,1,4,27,1,9999,99,1,2,1
1772,2020,2,17,3,2,3,1,3,303,99,2,33,5,5,7,1,4,3,5,9999,99,1,2,1
1773,2020,2,17,3,2,3,1,3,303,99,1,27,4,4,6,1,99,999,99,9999,99,1,2,1
1774,2020,3,17,3,2,3,2,1,101,3,2,26,4,4,6,1,4,32,6,9999,99,1,2,1
1775,2020,3,17,3,2,3,2,1,101,3,1,20,3,3,5,1,4,32,6,9999,99,1,2,1
1776,2020,3,3,1,1,3,2,1,101,7,2,999,16,12,18,1,4,87,5,9999,99,1,1,2
1777,2020,3,6,2,1,3,2,1,116,99,1,56,10,10,12,1,4,62,99,9999,99,1,2,1
1778,2020,3,6,2,1,3,2,1,108,99,1,42,7,7,9,1,4,100,5,2018,5,1,2,1
1779,2020,3,8,2,1,3,2,1,115,99,1,33,5,5,7,1,4,103,5,9999,99,1,2,1
1780,2020,3,8,2,1,3,2,1,110,99,2,19,2,2,4,1,4,999,99,9999,99,1,1,2
1781,2020,3,17,3,2,3,2,22,2212,99,1,18,2,2,4,1,4,76,1,9999,99,6,2,1
1782,2020,3,17,3,2,3,2,22,2212,99,2,999,16,12,18,1,4,76,1,9999,99,6,2,1
1783,2020,3,17,3,2,3,2,22,2212,99,1,999,16,12,18,1,4,76,1,9999,99,6,2,1
1784,2020,3,17,3,2,3,2,20,2003,99,1,17,2,2,4,2,4,67,99,9999,99,1,2,1
1785,2020,3,17,3,2,3,2,20,2003,99,1,17,2,2,4,2,4,67,99,9999,99,1,2,1
1786,2020,3,12,3,2,3,2,19,1901,99,2,20,3,3,5,1,3,999,1,9999,99,2,2,1
1787,2020,3,12,3,2,3,2,19,1901,99,2,4,1,1,1,2,3,999,1,9999,99,2,2,1
1788,2020,3,12,3,2,3,2,19,1901,99,2,5,1,1,2,2,3,999,1,9999,99,2,1,2
1789,2020,3,21,4,3,3,2,5,502,99,1,22,3,3,5,1,4,67,1,9999,99,1,2,1
1790,2020,3,5,1,1,3,2,5,502,99,1,33,5,5,7,1,4,67,5,9999,99,1,2,1
1791,2020,3,17,3,2,3,2,5,510,99,1,21,3,3,5,1,4,999,99,9999,99,1,2,1
1792,2020,3,17,3,2,3,2,5,510,99,1,52,9,9,11,1,4,999,99,9999,99,1,2,1
1793,2020,3,0,1,1,3,2,11,1101,99,1,31,5,5,7,1,4,999,99,9999,99,1,2,1
1794,2020,3,0,1,1,3,2,11,1101,99,1,69,12,11,14,1,99,999,99,9999,99,1,2,1
1795,2020,3,17,3,2,3,2,11,1101,99,2,43,7,7,9,1,2,74,5,2003,4,1,2,1
1796,2020,3,12,3,2,3,2,15,1501,99,1,22,3,3,5,1,4,67,5,9999,99,1,2,1
1797,2020,3,10,2,1,3,2,18,1801,99,1,30,5,5,7,1,4,32,5,9999,99,1,2,1
1798,2020,3,18,4,3,3,2,18,1801,99,1,47,8,8,10,1,4,999,99,9999,99,1,2,1
1799,2020,3,12,3,2,3,2,4,414,99,1,50,9,9,11,1,4,6,5,2018,5,1,2,1
1800,2020,4,14,3,2,3,3,1,101,9,1,28,4,4,6,1,4,32,3,9999,99,1,2,1
1801,2020,4,14,3,2,3,3,1,101,9,2,34,5,5,7,1,4,32,3,9999,99,1,2,1
1802,2020,4,1,1,1,3,3,1,101,13,1,59,10,10,12,1,1,4,5,2018,5,1,2,1
1803,2020,4,16,3,2,3,3,1,101,5,2,999,16,12,18,1,4,2,5,9999,99,1,2,1
1804,2020,4,16,3,2,3,3,1,101,5,1,999,16,12,18,1,4,2,5,9999,99,1,2,1
1805,2020,4,23,4,3,3,3,1,101,11,1,28,4,4,6,1,4,32,5,9999,99,6,1,2
1806,2020,4,14,3,2,3,3,5,501,99,1,24,3,3,5,1,4,999,99,9999,99,1,2,1
1807,2020,4,17,3,2,3,3,12,1215,99,2,24,3,3,5,1,4,27,99,9999,99,1,2,1
1808,2020,4,17,3,2,3,3,12,1215,99,2,22,3,3,5,1,4,27,99,9999,99,1,2,1
1809,2020,4,14,3,2,3,3,17,1701,99,1,47,8,8,10,1,4,67,5,2019,5,1,2,1
1810,2020,4,14,3,2,3,3,17,1701,99,1,999,16,12,18,9,4,67,5,2019,5,1,2,1
1811,2020,5,15,3,2,3,4,10,1002,99,1,50,9,9,11,1,4,6,5,9999,99,1,1,2
1812,2020,5,15,3,2,3,4,10,1002,99,1,28,4,4,6,1,4,6,5,2015,5,1,1,2
1813,2020,5,18,4,3,3,4,13,1312,99,1,22,3,3,5,1,4,999,99,9999,99,1,2,1
1814,2020,5,20,4,3,3,4,17,1713,99,2,59,10,10,12,1,4,999,1,9999,99,1,2,1
1815,2020,5,19,4,3,3,4,11,1101,99,2,28,4,4,6,1,14,6,1,2007,4,1,2,1
1816,2020,5,20,4,3,3,4,6,601,99,2,16,2,2,4,2,1,52,4,2009,4,1,2,1
1817,2020,5,18,4,3,3,4,1,116,99,1,18,2,2,4,1,11,999,2,9999,99,3,1,2
1818,2020,5,19,4,3,3,4,1,114,99,1,59,10,10,12,1,4,999,99,9999,99,1,2,1
1819,2020,5,23,4,3,3,4,1,116,99,1,30,5,5,7,1,4,32,5,9999,99,1,1,2
1820,2020,5,16,3,2,3,4,1,108,99,2,17,2,2,4,2,4,32,5,9999,99,2,2,1
1821,2020,5,18,4,3,3,4,21,2101,99,1,45,8,8,10,1,4,999,2,9999,99,1,2,1
1822,2020,5,12,3,2,3,4,5,509,99,1,50,9,9,11,1,14,999,99,9999,99,1,2,1
1823,2020,5,15,3,2,3,4,6,601,99,1,25,4,4,6,1,4,27,1,2019,5,1,2,1
1824,2020,6,2,1,1,3,5,1,101,7,1,999,16,12,18,1,4,6,5,9999,99,1,1,2
1825,2020,6,23,4,3,3,5,1,101,14,1,21,3,3,5,1,4,27,3,9999,99,1,1,2
1826,2020,6,22,4,3,3,5,1,105,99,1,18,2,2,4,1,4,18,1,2019,5,1,2,1
1827,2020,6,12,3,2,3,5,1,108,99,1,17,2,2,4,2,4,999,99,9999,99,1,2,1
1828,2020,6,19,4,3,3,5,1,114,99,1,38,6,6,8,1,4,32,1,9999,99,1,2,1
1829,2020,6,10,2,1,3,5,1,116,99,1,23,3,3,5,1,4,39,99,2018,5,6,2,1
1830,2020,6,19,4,3,3,5,4,401,99,1,26,4,4,6,1,4,18,1,2018,5,1,2,1
1831,2020,6,20,4,3,3,5,16,1609,99,1,19,2,2,4,1,4,2,1,9999,99,1,2,1
1832,2020,6,0,1,1,3,5,21,2101,99,1,20,3,3,5,1,4,77,3,9999,99,1,1,2
1833,2020,6,0,1,1,3,5,21,2101,99,1,28,4,4,6,1,4,999,1,9999,99,1,2,1
1834,2020,6,0,1,1,3,5,21,2101,99,1,18,2,2,4,1,4,999,1,9999,99,1,2,1
1835,2020,6,2,1,1,3,5,21,2101,99,2,17,2,2,4,2,4,27,5,9999,99,1,1,2
1836,2020,7,6,2,1,3,6,1,114,99,1,32,5,5,7,1,4,6,7,2014,5,1,1,2
1837,2020,7,2,1,1,3,6,1,101,11,1,27,4,4,6,1,1,52,8,9999,99,6,2,1
1838,2020,7,12,3,2,3,6,16,1602,99,1,30,5,5,7,1,4,999,99,9999,99,1,2,1
1839,2020,7,14,3,2,3,6,15,1507,99,2,56,10,10,12,1,3,999,99,9999,99,3,1,2
1840,2020,7,14,3,2,3,6,15,1507,99,1,56,10,10,12,1,3,999,99,9999,99,3,2,1
1841,2020,7,14,3,2,3,6,15,1507,99,1,9,1,1,2,2,3,999,99,9999,99,3,2,1
1842,2020,7,14,3,2,3,6,15,1507,99,1,42,7,7,9,1,3,999,99,9999,99,3,1,2
1843,2020,7,19,4,3,3,6,21,2101,99,1,24,3,3,5,1,4,6,1,2017,5,1,2,1
1844,2020,7,19,4,3,3,6,21,2101,99,1,19,2,2,4,1,4,6,1,2017,5,1,2,1
1845,2020,7,9,2,1,3,6,14,1406,99,1,999,16,12,18,1,3,69,6,9999,99,7,1,2
1846,2020,7,9,2,1,3,6,14,1406,99,1,62,11,11,13,1,3,69,6,9999,99,7,1,2
1847,2020,7,9,2,1,3,6,14,1406,99,2,51,9,9,11,1,3,69,6,9999,99,7,1,2
1848,2020,7,9,2,1,3,6,14,1406,99,1,2,1,1,1,2,3,69,6,9999,99,7,2,1
1849,2020,7,9,2,1,3,6,14,1406,99,2,9,1,1,2,2,3,69,6,9999,99,7,2,1
1850,2020,7,9,2,1,3,6,14,1406,99,2,2,1,1,1,2,3,69,6,9999,99,7,2,1
1851,2020,7,9,2,1,3,6,14,1406,99,1,58,10,10,12,1,3,69,6,9999,99,7,2,1
1852,2020,7,9,2,1,3,6,14,1406,99,2,23,3,3,5,1,3,69,6,9999,99,7,2,1
1853,2020,7,4,1,1,3,6,5,512,99,1,27,4,4,6,1,4,6,2,2020,6,6,2,1
1854,2020,7,0,1,1,3,6,20,2001,99,1,19,2,2,4,1,4,67,1,9999,99,1,2,1
1855,2020,7,0,1,1,3,6,20,2001,99,1,27,4,4,6,1,4,999,99,9999,99,1,2,1
1856,2020,7,17,3,2,3,6,20,2001,99,1,41,7,7,9,1,4,67,99,2012,5,1,2,1
1857,2020,7,17,3,2,3,6,20,2001,99,1,40,7,7,9,1,2,27,99,9999,99,1,2,1
1858,2020,7,17,3,2,3,6,18,1803,99,1,27,4,4,6,1,4,999,99,9999,99,1,1,2
1859,2020,7,20,4,3,3,6,18,1804,99,1,999,16,12,18,1,4,999,99,9999,99,1,2,1
1860,2020,7,17,3,2,3,6,3,310,99,2,22,3,3,5,1,4,999,99,9999,99,6,2,1
1861,2020,7,17,3,2,3,6,3,310,99,1,52,9,9,11,1,4,999,99,9999,99,6,2,1
1862,2020,7,11,2,1,3,6,11,1102,99,1,41,7,7,9,1,5,999,2,1996,3,1,1,2
1863,2020,7,11,2,1,3,6,11,1102,99,1,25,4,4,6,1,3,999,9,1993,3,1,1,2
1864,2020,7,11,2,1,3,6,11,1102,99,2,41,7,7,9,1,3,69,1,1996,3,1,1,2
1865,2020,7,0,1,1,3,6,11,1103,99,1,24,3,3,5,1,4,67,5,2011,5,1,2,1
1866,2020,7,19,4,3,3,6,9,901,99,1,57,10,10,12,1,2,67,99,9999,99,1,2,1
1867,2020,7,8,2,1,3,6,10,1006,99,1,20,3,3,5,1,4,999,99,2019,5,1,1,2
1868,2020,7,8,2,1,3,6,1,114,99,2,50,9,9,11,1,4,999,99,9999,99,6,1,2
1869,2020,7,20,4,3,3,6,18,1801,99,1,28,4,4,6,1,4,67,99,2000,4,2,1,2
1870,2020,7,23,4,3,3,6,22,2201,99,2,68,12,11,14,1,4,6,1,9999,99,1,2,1
1871,2020,7,4,1,1,3,6,5,511,99,1,35,6,6,8,1,4,6,3,2017,5,1,1,2
1872,2020,7,17,3,2,3,6,1,103,99,1,33,5,5,7,1,4,999,1,2009,4,1,2,1
1873,2020,7,22,4,3,3,6,21,2101,99,1,28,4,4,6,1,4,999,99,9999,99,6,2,1
1874,2020,7,14,3,2,3,6,1,101,1,1,35,6,6,8,1,4,3,5,9999,99,1,2,1
1875,2020,8,22,4,3,3,7,1,101,6,1,36,6,6,8,1,1,52,99,2015,5,1,2,1
1876,2020,8,22,4,3,3,7,1,101,18,1,16,2,2,4,2,4,27,5,9999,99,1,2,1
1877,2020,8,7,2,1,3,7,1,113,99,2,56,10,10,12,1,1,52,4,2006,4,1,2,1
1878,2020,8,1,1,1,3,7,1,101,11,2,999,16,12,18,1,4,3,5,2019,5,6,1,2
1879,2020,8,0,1,1,3,7,1,117,99,1,45,8,8,10,1,4,999,99,9999,99,1,2,1
1880,2020,8,0,1,1,3,7,1,117,99,2,41,7,7,9,1,4,999,99,9999,99,1,2,1
1881,2020,8,2,1,1,3,7,1,114,99,1,999,16,12,18,9,4,18,5,9999,99,6,2,1
1882,2020,8,11,2,1,3,7,1,115,99,1,57,10,10,12,1,1,52,1,1993,3,1,2,1
1883,2020,8,11,2,1,3,7,1,115,99,9,999,16,12,18,9,1,52,1,1993,3,1,1,2
1884,2020,8,17,3,2,3,7,1,117,99,1,27,4,4,6,1,1,48,4,2003,4,1,2,1
1885,2020,8,17,3,2,3,7,1,117,99,1,999,16,12,18,1,4,3,1,2008,4,1,2,1
1886,2020,8,21,4,3,3,7,1,115,99,1,999,16,12,18,1,4,67,3,9999,99,6,2,1
1887,2020,8,22,4,3,3,7,1,117,99,1,33,5,5,7,1,2,999,4,9999,99,1,2,1
1888,2020,8,0,1,1,3,7,1,108,99,1,32,5,5,7,1,4,76,99,9999,99,1,2,1
1889,2020,8,0,1,1,3,7,1,108,99,1,24,3,3,5,1,1,48,99,2006,4,1,2,1
1890,2020,8,0,1,1,3,7,1,108,99,2,22,3,3,5,1,4,76,99,9999,99,1,2,1
1891,2020,8,9,2,1,3,7,1,108,99,1,35,6,6,8,1,1,18,1,9999,99,1,2,1
1892,2020,8,9,2,1,3,7,1,108,99,9,999,16,12,18,9,4,999,99,9999,99,1,2,1
1893,2020,8,20,4,3,3,7,21,2107,99,1,22,3,3,5,1,4,64,3,9999,99,1,2,1
1894,2020,8,20,4,3,3,7,21,2107,99,1,19,2,2,4,1,4,64,3,9999,99,1,2,1
1895,2020,8,11,2,1,3,7,19,1905,99,1,23,3,3,5,1,4,67,4,2016,5,1,2,1
1896,2020,8,11,2,1,3,7,19,1905,99,1,19,2,2,4,1,4,67,4,2016,5,1,2,1
1897,2020,8,13,3,2,3,7,5,504,99,1,999,16,12,18,1,2,999,99,9999,99,1,2,1
1898,2020,8,14,3,2,3,7,6,608,99,1,999,16,12,18,1,3,69,9,9999,99,1,2,1
1899,2020,8,14,3,2,3,7,6,608,99,1,15,2,2,4,2,3,69,11,9999,99,1,2,1
1900,2020,8,14,3,2,3,7,6,608,99,1,20,3,3,5,1,3,69,11,9999,99,1,2,1
1901,2020,8,14,3,2,3,7,6,608,99,2,35,6,6,8,1,3,69,11,9999,99,1,2,1
1902,2020,8,14,3,2,3,7,6,608,99,1,56,10,10,12,1,3,69,11,9999,99,1,2,1
1903,2020,8,14,3,2,3,7,6,608,99,1,54,9,9,11,1,3,69,11,9999,99,1,2,1
1904,2020,8,14,3,2,3,7,6,608,99,2,13,1,1,3,2,3,69,11,9999,99,1,2,1
1905,2020,8,21,4,3,3,7,10,1021,99,1,32,5,5,7,1,4,27,5,9999,99,1,1,2
1906,2020,8,10,2,1,3,7,15,1508,99,1,64,11,11,13,1,3,48,4,9999,99,1,2,1
1907,2020,8,10,2,1,3,7,15,1508,99,1,44,7,7,9,1,3,48,4,9999,99,1,2,1
1908,2020,8,14,3,2,3,7,2,202,99,1,47,8,8,10,1,12,69,2,9999,99,3,2,1
1909,2020,8,14,3,2,3,7,2,202,99,2,6,1,1,2,2,12,69,2,9999,99,3,2,1
1910,2020,8,14,3,2,3,7,2,202,99,1,32,5,5,7,1,12,69,2,9999,99,3,2,1
1911,2020,8,14,3,2,3,7,2,202,99,2,21,3,3,5,1,12,69,2,9999,99,3,2,1
1912,2020,8,14,3,2,3,7,2,202,99,1,26,4,4,6,1,12,69,2,9999,99,3,2,1
1913,2020,8,14,3,2,3,7,2,202,99,2,20,3,3,5,1,12,69,2,9999,99,3,2,1
1914,2020,8,14,3,2,3,7,2,202,99,1,12,1,1,3,2,12,69,2,9999,99,3,2,1
1915,2020,8,14,3,2,3,7,2,202,99,2,40,7,7,9,1,12,69,2,9999,99,3,2,1
1916,2020,8,14,3,2,3,7,2,202,99,1,52,9,9,11,1,12,69,2,9999,99,3,2,1
1917,2020,8,14,3,2,3,7,2,202,99,1,23,3,3,5,1,12,69,2,9999,99,3,2,1
1918,2020,8,14,3,2,3,7,2,202,99,2,23,3,3,5,1,12,69,2,9999,99,3,2,1
1919,2020,8,14,3,2,3,7,2,202,99,1,10,1,1,3,2,12,69,2,9999,99,3,2,1
1920,2020,8,14,3,2,3,7,2,202,99,1,37,6,6,8,1,12,69,2,9999,99,3,2,1
1921,2020,8,14,3,2,3,7,2,202,99,2,52,9,9,11,1,12,69,2,9999,99,3,2,1
1922,2020,8,19,4,3,3,7,18,1801,99,1,999,16,12,18,9,4,999,5,9999,99,1,1,2
1923,2020,8,17,3,2,3,7,18,1801,99,1,39,6,6,8,1,2,28,2,9999,99,1,1,2
1924,2020,8,17,3,2,3,7,18,1801,99,2,28,4,4,6,1,2,28,2,9999,99,1,1,2
1925,2020,8,17,3,2,3,7,18,1801,99,1,5,1,1,2,2,2,28,2,9999,99,1,1,2
1926,2020,8,14,3,2,3,7,18,1801,99,1,999,16,12,18,1,4,999,99,9999,99,6,1,2
1927,2020,8,0,1,1,3,7,4,416,99,2,25,4,4,6,1,4,32,1,2018,5,6,2,1
1928,2020,8,0,1,1,3,7,4,416,99,2,27,4,4,6,1,4,32,1,2018,5,6,2,1
1929,2020,8,4,1,1,3,7,4,401,99,2,30,5,5,7,1,4,32,7,9999,99,6,1,2
1930,2020,9,9,2,1,3,1,1,101,1,1,32,5,5,7,1,4,6,5,2017,5,1,2,1
1931,2020,9,9,2,1,3,1,1,101,1,2,23,3,3,5,1,4,6,5,2017,5,1,2,1
1932,2020,9,9,2,1,3,1,1,101,1,2,9,1,1,2,2,4,6,5,2017,5,1,2,1
1933,2020,9,1,1,1,3,1,1,101,8,1,25,4,4,6,1,4,35,1,9999,99,1,1,2
1934,2020,9,2,1,1,3,1,1,101,18,1,23,3,3,5,1,1,27,2,9999,99,2,1,2
1935,2020,9,13,3,2,3,1,1,115,99,1,999,16,12,18,1,4,32,5,9999,99,1,2,1
1936,2020,9,11,2,1,3,1,1,108,99,1,9,1,1,2,2,1,69,2,2009,4,1,2,1
1937,2020,9,11,2,1,3,1,1,108,99,2,29,4,4,6,1,1,27,5,2010,5,1,2,1
1938,2020,9,17,3,2,3,1,1,108,99,2,17,2,2,4,2,4,999,99,9999,99,1,2,1
1939,2020,9,14,3,2,3,1,1,108,99,1,999,16,12,18,9,4,6,99,9999,99,1,2,1
1940,2020,9,20,4,3,3,1,22,2217,99,1,46,8,8,10,1,4,76,2,9999,99,1,2,1
1941,2020,9,20,4,3,3,1,22,2217,99,1,27,4,4,6,1,2,27,2,2005,4,1,2,1
