núm_corre,año_ocu,día_ocu,hora_ocu,g_hora,g_hora_5,mes_ocu,día_sem_ocu,mupio_ocu,depto_ocu,zona_ocu,sexo_per,edad_per,g_edad_80ymás,g_edad_60ymás,edad_quinquenales,mayor_menor,tipo_veh,marca_veh,color_veh,modelo_veh,g_modelo_veh,tipo_eve,fall_les,int_o_noint
1821,2018,10,18,4,3,3,6,1601,16,99,2,40,7,7,9,1,9,56,4,2012,5,7,2,1
1822,2018,10,13,3,2,3,6,1712,17,99,1,38,6,6,8,1,4,67,1,9999,99,1,1,2
1823,2018,10,23,4,3,3,6,312,3,99,1,37,6,6,8,1,1,56,1,1985,2,2,2,2
1824,2018,10,5,1,1,3,6,307,3,99,1,36,6,6,8,1,4,6,5,9999,99,2,1,2
1825,2018,11,10,2,1,3,7,101,1,1,2,26,4,4,6,1,2,28,11,2005,4,1,2,1
1826,2018,11,21,4,3,3,7,101,1,18,1,19,2,2,4,1,4,32,1,2015,5,4,1,2
1827,2018,11,22,4,3,3,7,101,1,18,1,26,4,4,6,1,4,999,99,9999,99,1,2,1
1828,2018,11,22,4,3,3,7,101,1,18,1,21,3,3,5,1,4,999,99,9999,99,1,2,1
1829,2018,11,15,3,2,3,7,107,1,99,1,23,3,3,5,1,4,6,1,2012,5,1,2,1
1830,2018,11,11,2,1,3,7,101,1,16,1,19,2,2,4,1,4,67,1,9999,99,1,1,2
1831,2018,11,1,1,1,3,7,101,1,7,2,18,2,2,4,1,4,6,1,9999,99,2,2,1
1832,2018,11,2,1,1,3,7,101,1,7,1,23,3,3,5,1,4,6,99,9999,99,1,1,2
1833,2018,11,2,1,1,3,7,101,1,7,2,18,2,2,4,1,4,6,99,9999,99,1,2,1
1834,2018,11,18,4,3,3,7,101,1,7,1,26,4,4,6,1,4,32,14,2015,5,1,1,2
1835,2018,11,18,4,3,3,7,101,1,7,1,19,2,2,4,1,4,32,14,2015,5,1,2,1
1836,2018,11,23,4,3,3,7,110,1,99,1,20,3,3,5,1,3,69,2,9999,99,1,2,1
1837,2018,11,23,4,3,3,7,110,1,99,1,62,11,11,13,1,3,69,8,9999,99,1,2,1
1838,2018,11,23,4,3,3,7,110,1,99,1,25,4,4,6,1,4,39,5,9999,99,1,2,1
1839,2018,11,3,1,1,3,7,110,1,99,1,32,5,5,7,1,4,999,99,9999,99,2,2,1
1840,2018,11,3,1,1,3,7,110,1,99,1,20,3,3,5,1,4,999,99,9999,99,2,2,1
1841,2018,11,10,2,1,3,7,117,1,99,2,51,9,9,11,1,1,28,2,2017,5,1,2,1
1842,2018,11,17,3,2,3,7,117,1,99,1,22,3,3,5,1,4,6,3,9999,99,1,2,1
1843,2018,11,18,4,3,3,7,117,1,99,1,30,5,5,7,1,1,999,99,9999,99,2,2,1
1844,2018,11,16,3,2,3,7,2205,22,99,1,999,16,12,18,1,1,27,99,9999,99,2,1,1
1845,2018,11,18,4,3,3,7,2101,21,99,2,30,5,5,7,1,1,67,99,9999,99,1,2,2
1846,2018,11,18,4,3,3,7,2101,21,99,1,32,5,5,7,1,1,67,99,9999,99,1,2,1
1847,2018,11,19,4,3,3,7,2009,20,99,1,24,3,3,5,1,2,27,6,2004,4,1,2,2
1848,2018,11,19,4,3,3,7,2009,20,99,1,23,3,3,5,1,4,67,1,9999,99,1,2,2
1849,2018,11,19,4,3,3,7,2009,20,99,1,32,5,5,7,1,4,67,1,9999,99,1,1,2
1850,2018,11,20,4,3,3,7,1902,19,99,2,67,12,11,14,1,3,69,6,9999,99,1,2,1
1851,2018,11,20,4,3,3,7,1902,19,99,1,7,1,1,2,2,1,48,2,2002,4,3,2,1
1852,2018,11,20,4,3,3,7,1902,19,99,2,5,1,1,2,2,1,48,2,2002,4,3,2,1
1853,2018,11,20,4,3,3,7,1902,19,99,2,52,9,9,11,1,1,48,2,2002,4,3,2,1
1854,2018,11,20,4,3,3,7,513,5,99,1,17,2,2,4,2,4,6,3,9999,99,1,2,2
1855,2018,11,20,4,3,3,7,513,5,99,1,17,2,2,4,2,4,6,3,9999,99,1,2,1
1856,2018,11,0,1,1,3,7,1217,12,99,1,21,3,3,5,1,4,76,3,9999,99,1,2,1
1857,2018,11,19,4,3,3,7,1222,12,99,1,35,6,6,8,1,4,54,99,9999,99,1,2,1
1858,2018,11,0,1,1,3,7,1302,13,99,1,48,8,8,10,1,3,69,5,9999,99,7,1,2
1859,2018,11,0,1,1,3,7,1601,16,99,2,26,4,4,6,1,4,32,3,9999,99,2,2,1
1860,2018,11,19,4,3,3,7,1502,15,99,2,21,3,3,5,1,99,48,4,9999,99,1,2,1
1861,2018,11,23,4,3,3,7,1502,15,99,1,999,16,12,18,1,4,67,5,9999,99,4,1,2
1862,2018,11,11,2,1,3,7,1801,18,99,1,24,3,3,5,1,4,18,4,9999,99,1,2,1
1863,2018,11,17,3,2,3,7,1415,14,99,1,42,7,7,9,1,9,69,8,9999,99,7,2,1
1864,2018,11,17,3,2,3,7,1415,14,99,1,2,1,1,1,2,9,69,8,9999,99,7,2,1
1865,2018,11,17,3,2,3,7,1415,14,99,2,32,5,5,7,1,9,69,8,9999,99,7,2,1
1866,2018,11,17,3,2,3,7,1415,14,99,1,57,10,10,12,1,9,69,8,9999,99,7,2,1
1867,2018,11,17,3,2,3,7,1415,14,99,1,58,10,10,12,1,9,69,8,9999,99,7,2,1
1868,2018,11,17,3,2,3,7,1415,14,99,2,48,8,8,10,1,9,69,8,9999,99,7,2,1
1869,2018,11,17,3,2,3,7,1415,14,99,2,60,11,11,13,1,9,69,8,9999,99,7,1,2
1870,2018,11,17,3,2,3,7,1415,14,99,1,70,13,11,15,1,9,69,8,9999,99,7,1,2
1871,2018,11,2,1,1,3,7,302,3,99,1,22,3,3,5,1,4,32,3,9999,99,2,2,1
1872,2018,11,2,1,1,3,7,302,3,99,2,19,2,2,4,1,4,32,3,9999,99,2,2,2
1873,2018,11,12,3,2,3,7,309,3,99,1,999,16,12,18,1,3,999,99,9999,99,1,2,1
1874,2018,12,20,4,3,3,1,101,1,5,1,20,3,3,5,1,4,6,1,9999,99,1,2,1
1875,2018,12,13,3,2,3,1,117,1,99,1,26,4,4,6,1,4,2,5,2018,5,1,2,1
1876,2018,12,13,3,2,3,1,117,1,99,2,25,4,4,6,1,4,2,5,2018,5,1,2,1
1877,2018,12,18,4,3,3,1,608,6,99,1,17,2,2,4,2,4,32,5,9999,99,4,2,1
1878,2018,12,18,4,3,3,1,608,6,99,1,17,2,2,4,2,4,32,5,9999,99,4,2,1
1879,2018,12,9,2,1,3,1,1001,10,99,2,25,4,4,6,1,4,27,1,9999,99,1,1,2
1880,2018,12,13,3,2,3,1,920,9,99,1,27,4,4,6,1,4,999,99,9999,99,1,2,1
1881,2018,12,22,4,3,3,1,1301,13,99,1,22,3,3,5,1,1,69,1,9999,99,2,2,1
1882,2018,12,23,4,3,3,1,1501,15,99,1,999,16,12,18,9,4,999,1,9999,99,2,1,2
1883,2018,12,10,2,1,3,1,201,2,99,2,28,4,4,6,1,4,67,5,9999,99,1,2,1
1884,2018,12,10,2,1,3,1,201,2,99,1,999,16,12,18,1,5,26,2,1987,2,1,2,1
1885,2018,12,17,3,2,3,1,1805,18,99,1,18,2,2,4,1,4,18,1,9999,99,2,2,1
1886,2018,12,17,3,2,3,1,1805,18,99,1,21,3,3,5,1,4,18,1,9999,99,2,2,1
1887,2018,12,8,2,1,3,1,1703,17,99,1,18,2,2,4,1,4,6,99,9999,99,1,2,1
1888,2018,12,8,2,1,3,1,1703,17,99,2,35,6,6,8,1,4,6,99,9999,99,1,2,1
1889,2018,13,12,3,2,3,2,101,1,3,1,19,2,2,4,1,4,27,4,2009,4,1,2,1
1890,2018,13,9,2,1,3,2,101,1,18,1,22,3,3,5,1,4,6,3,2015,5,1,2,1
1891,2018,13,9,2,1,3,2,101,1,18,2,29,4,4,6,1,4,6,3,2015,5,1,2,1
1892,2018,13,9,2,1,3,2,101,1,18,1,16,2,2,4,2,4,67,2,2017,5,1,2,1
1893,2018,13,9,2,1,3,2,101,1,18,2,17,2,2,4,2,4,67,2,2017,5,1,2,1
1894,2018,13,7,2,1,3,2,110,1,99,2,999,16,12,18,1,4,64,1,9999,99,1,2,1
1895,2018,13,12,3,2,3,2,115,1,99,1,21,3,3,5,1,4,999,5,9999,99,1,2,1
1896,2018,13,19,4,3,3,2,117,1,99,1,999,16,12,18,1,4,25,4,2016,5,1,2,1
1897,2018,13,8,2,1,3,2,2202,22,99,1,24,3,3,5,1,4,67,1,2016,5,1,2,2
1898,2018,13,8,2,1,3,2,2202,22,99,2,22,3,3,5,1,4,67,1,2016,5,1,2,1
1899,2018,13,7,2,1,3,2,509,5,99,1,28,4,4,6,1,12,999,99,9999,99,2,2,1
1900,2018,13,7,2,1,3,2,509,5,99,1,42,7,7,9,1,12,999,99,9999,99,2,2,1
1901,2018,13,7,2,1,3,2,509,5,99,1,32,5,5,7,1,12,999,99,9999,99,2,2,1
1902,2018,13,13,3,2,3,2,501,5,99,1,42,7,7,9,1,4,27,5,9999,99,2,1,2
1903,2018,13,22,4,3,3,2,601,6,99,1,16,2,2,4,2,4,999,5,9999,99,2,2,1
1904,2018,13,22,4,3,3,2,601,6,99,1,31,5,5,7,1,4,32,1,9999,99,2,2,1
1905,2018,13,11,2,1,3,2,916,9,99,2,53,9,9,11,1,3,17,2,2001,4,1,2,1
1906,2018,13,11,2,1,3,2,916,9,99,1,24,3,3,5,1,3,17,2,2001,4,1,2,1
1907,2018,13,12,3,2,3,2,1412,14,99,1,29,4,4,6,1,4,67,2,2017,5,1,2,1
1908,2018,13,7,2,1,3,2,401,4,99,2,26,4,4,6,1,4,999,1,9999,99,1,2,1
1909,2018,13,6,2,1,3,2,406,4,99,2,22,3,3,5,1,12,7,2,9999,99,3,2,1
1910,2018,13,6,2,1,3,2,406,4,99,1,33,5,5,7,1,12,7,2,9999,99,3,2,1
1911,2018,13,6,2,1,3,2,406,4,99,1,29,4,4,6,1,12,7,2,9999,99,3,2,1
1912,2018,13,6,2,1,3,2,406,4,99,1,73,13,11,15,1,12,7,2,9999,99,3,2,1
1913,2018,13,6,2,1,3,2,406,4,99,2,59,10,10,12,1,12,7,2,9999,99,3,2,1
1914,2018,13,6,2,1,3,2,406,4,99,2,54,9,9,11,1,12,7,2,9999,99,3,2,1
1915,2018,13,6,2,1,3,2,406,4,99,1,22,3,3,5,1,12,7,2,9999,99,3,2,1
1916,2018,13,6,2,1,3,2,406,4,99,1,22,3,3,5,1,12,7,2,9999,99,3,2,1
1917,2018,13,6,2,1,3,2,406,4,99,1,50,9,9,11,1,12,7,2,9999,99,3,2,1
1918,2018,13,6,2,1,3,2,406,4,99,1,50,9,9,11,1,12,7,2,9999,99,3,2,1
1919,2018,13,6,2,1,3,2,406,4,99,2,53,9,9,11,1,12,7,2,9999,99,3,2,1
1920,2018,13,6,2,1,3,2,406,4,99,1,36,6,6,8,1,12,7,2,9999,99,3,2,1
1921,2018,13,6,2,1,3,2,406,4,99,1,999,16,12,18,9,12,7,2,9999,99,3,2,1
1922,2018,13,6,2,1,3,2,406,4,99,2,999,16,12,18,9,12,7,2,9999,99,3,2,1
1923,2018,14,19,4,3,3,3,101,1,1,1,22,3,3,5,1,4,6,5,9999,99,1,2,1
1924,2018,14,18,4,3,3,3,2004,20,99,1,19,2,2,4,1,4,67,2,9999,99,1,2,1
1925,2018,14,18,4,3,3,3,2004,20,99,1,20,3,3,5,1,4,67,2,9999,99,1,2,1
1926,2018,14,10,2,1,3,3,501,5,99,1,66,12,11,14,1,2,41,99,2016,5,1,2,1
1927,2018,14,10,2,1,3,3,501,5,99,2,19,2,2,4,1,2,41,99,2016,5,1,2,1
1928,2018,14,5,1,1,3,3,504,5,99,1,28,4,4,6,1,4,999,1,9999,99,2,1,2
1929,2018,14,23,4,3,3,3,608,6,99,1,28,4,4,6,1,4,32,5,9999,99,1,2,1
1930,2018,14,23,4,3,3,3,608,6,99,1,35,6,6,8,1,4,32,5,9999,99,1,2,1
1931,2018,14,19,4,3,3,3,201,2,99,1,40,7,7,9,1,5,26,2,9999,99,3,1,2
1932,2018,14,6,2,1,3,3,1705,17,99,1,23,3,3,5,1,4,67,5,9999,99,1,2,1
1933,2018,14,16,3,2,3,3,705,7,99,1,30,5,5,7,1,2,44,4,9999,99,1,2,1
1934,2018,14,15,3,2,3,3,301,3,99,1,999,16,12,18,1,4,67,1,9999,99,1,2,1
1935,2018,14,23,4,3,3,3,101,1,25,1,25,4,4,6,1,4,32,3,2016,5,1,2,1
1936,2018,15,17,3,2,3,4,101,1,3,1,999,16,12,18,1,4,25,5,2017,5,1,2,1
1937,2018,15,3,1,1,3,4,101,1,3,2,22,3,3,5,1,1,999,99,9999,99,1,2,1
1938,2018,15,20,4,3,3,4,101,1,18,2,67,12,11,14,1,4,77,2,2016,5,1,2,1
1939,2018,15,8,2,1,3,4,101,1,19,1,27,4,4,6,1,4,20,4,2013,5,1,2,1
1940,2018,15,12,3,2,3,4,117,1,99,1,20,3,3,5,1,12,30,1,9999,99,1,2,1
1941,2018,15,13,3,2,3,4,2201,22,99,1,37,6,6,8,1,4,67,1,9999,99,1,2,1
1942,2018,15,18,4,3,3,4,501,5,99,2,30,5,5,7,1,4,32,1,2015,5,1,2,1
1943,2018,15,19,4,3,3,4,506,5,99,1,28,4,4,6,1,99,48,7,9999,99,1,1,2
1944,2018,15,19,4,3,3,4,506,5,99,1,30,5,5,7,1,99,48,7,9999,99,1,1,2
1945,2018,15,20,4,3,3,4,601,6,99,1,20,3,3,5,1,4,67,1,2015,5,4,2,1
1946,2018,15,20,4,3,3,4,601,6,99,1,20,3,3,5,1,4,67,1,2015,5,4,2,1
1947,2018,15,8,2,1,3,4,1021,10,99,1,13,1,1,3,2,3,56,2,9999,99,3,2,1
1948,2018,15,8,2,1,3,4,1021,10,99,2,11,1,1,3,2,3,56,2,9999,99,3,2,1
1949,2018,15,8,2,1,3,4,1021,10,99,2,9,1,1,2,2,3,56,2,9999,99,3,2,2
1950,2018,15,19,4,3,3,4,1003,10,99,2,36,6,6,8,1,4,27,1,9999,99,4,2,1
1951,2018,15,21,4,3,3,4,920,9,99,1,28,4,4,6,1,9,48,2,9999,99,1,2,1
1952,2018,15,16,3,2,3,4,1505,15,99,1,41,7,7,9,1,2,30,6,1991,3,1,2,1
1953,2018,15,16,3,2,3,4,1505,15,99,2,24,3,3,5,1,1,56,4,9999,99,1,2,1
1954,2018,15,21,4,3,3,4,1501,15,99,1,34,5,5,7,1,2,999,6,9999,99,7,1,2
1955,2018,15,13,3,2,3,4,1703,17,99,1,21,3,3,5,1,4,6,5,9999,99,1,2,1
1956,2018,15,13,3,2,3,4,1703,17,99,2,14,1,1,3,2,4,6,5,9999,99,1,2,1
1957,2018,15,10,2,1,3,4,1405,14,99,1,38,6,6,8,1,4,39,5,9999,99,1,2,1
1958,2018,15,6,2,1,3,4,701,7,99,1,49,8,8,10,1,3,69,2,9999,99,2,2,1
1959,2018,16,18,4,3,3,5,101,1,9,1,25,4,4,6,1,4,999,1,9999,99,1,2,1
1960,2018,16,18,4,3,3,5,106,1,99,1,16,2,2,4,2,4,32,1,9999,99,4,2,1
1961,2018,16,23,4,3,3,5,109,1,99,1,25,4,4,6,1,1,999,5,9999,99,1,1,2
1962,2018,16,23,4,3,3,5,109,1,99,1,18,2,2,4,1,1,999,5,9999,99,1,2,1
1963,2018,16,23,4,3,3,5,109,1,99,1,18,2,2,4,1,1,999,5,9999,99,1,2,1
1964,2018,16,14,3,2,3,5,117,1,99,1,33,5,5,7,1,4,6,5,9999,99,1,2,1
1965,2018,16,18,4,3,3,5,609,6,99,2,22,3,3,5,1,4,32,5,9999,99,1,2,1
1966,2018,16,17,3,2,3,5,1703,17,99,1,21,3,3,5,1,4,77,99,9999,99,1,2,1
1967,2018,17,16,3,2,3,6,101,1,9,1,25,4,4,6,1,4,6,1,9999,99,1,2,1
1968,2018,17,2,1,1,3,6,101,1,7,1,24,3,3,5,1,1,999,4,2006,4,3,2,1
1969,2018,17,2,1,1,3,6,101,1,7,2,27,4,4,6,1,1,999,4,2006,4,3,2,1
1970,2018,17,2,1,1,3,6,101,1,7,2,20,3,3,5,1,1,999,4,2006,4,3,2,1
1971,2018,17,22,4,3,3,6,117,1,99,1,35,6,6,8,1,4,32,1,2010,5,1,2,1
1972,2018,17,22,4,3,3,6,117,1,99,2,34,5,5,7,1,4,32,1,2010,5,1,2,1
1973,2018,17,14,3,2,3,6,506,5,99,1,57,10,10,12,1,4,6,1,9999,99,1,1,2
1974,2018,17,14,3,2,3,6,506,5,99,1,28,4,4,6,1,4,67,1,9999,99,1,1,2
1975,2018,17,3,1,1,3,6,501,5,99,1,36,6,6,8,1,1,48,2,1995,3,1,2,1
1976,2018,17,0,1,1,3,6,1001,10,99,2,18,2,2,4,1,4,67,17,9999,99,1,2,1
1977,2018,17,19,4,3,3,6,1701,17,99,1,53,9,9,11,1,4,67,4,9999,99,1,1,2
1978,2018,17,19,4,3,3,6,1701,17,99,1,23,3,3,5,1,4,67,4,9999,99,1,2,1
1979,2018,18,19,4,3,3,7,101,1,6,2,24,3,3,5,1,4,64,1,2017,5,1,2,1
1980,2018,18,19,4,3,3,7,101,1,6,2,24,3,3,5,1,4,64,1,2017,5,1,2,1
1981,2018,18,2,1,1,3,7,109,1,99,1,999,16,12,18,1,4,6,17,9999,99,4,1,2
1982,2018,18,19,4,3,3,7,110,1,99,1,25,4,4,6,1,4,18,5,9999,99,1,2,1
1983,2018,18,20,4,3,3,7,2205,22,99,1,23,3,3,5,1,2,69,4,9999,99,1,1,2
1984,2018,18,20,4,3,3,7,2205,22,99,1,19,2,2,4,1,2,69,4,9999,99,1,2,1
1985,2018,18,11,2,1,3,7,501,5,99,1,19,2,2,4,1,9,41,2,9999,99,1,2,1
1986,2018,18,11,2,1,3,7,501,5,99,1,23,3,3,5,1,9,41,2,9999,99,1,2,1
1987,2018,18,11,2,1,3,7,501,5,99,1,19,2,2,4,1,9,41,2,9999,99,1,2,1
1988,2018,18,11,2,1,3,7,501,5,99,1,13,1,1,3,2,9,41,2,9999,99,1,2,1
1989,2018,18,11,2,1,3,7,501,5,99,1,55,10,10,12,1,9,41,2,9999,99,1,2,1
1990,2018,18,11,2,1,3,7,501,5,99,1,13,1,1,3,2,9,41,2,9999,99,1,2,1
1991,2018,18,11,2,1,3,7,501,5,99,1,18,2,2,4,1,9,41,2,9999,99,1,2,1
1992,2018,18,11,2,1,3,7,501,5,99,1,18,2,2,4,1,9,41,2,9999,99,1,2,1
1993,2018,18,11,2,1,3,7,501,5,99,1,22,3,3,5,1,9,41,2,9999,99,1,2,1
1994,2018,18,11,2,1,3,7,501,5,99,1,25,4,4,6,1,9,41,2,9999,99,1,1,2
1995,2018,18,14,3,2,3,7,501,5,99,1,58,10,10,12,1,2,999,4,2011,5,1,1,2
1996,2018,18,14,3,2,3,7,501,5,99,1,35,6,6,8,1,2,56,4,9999,99,1,1,2
1997,2018,18,6,2,1,3,7,507,5,99,1,23,3,3,5,1,2,67,5,9999,99,1,1,2
1998,2018,18,12,3,2,3,7,605,6,99,1,999,16,12,18,1,4,999,99,9999,99,1,2,1
1999,2018,18,20,4,3,3,7,1108,11,99,2,22,3,3,5,1,14,6,1,2016,5,1,2,1
2000,2018,18,21,4,3,3,7,920,9,99,1,35,6,6,8,1,4,27,9,9999,99,1,1,2
2001,2018,18,20,4,3,3,7,916,9,99,2,52,9,9,11,1,3,91,2,9999,99,2,2,1
2002,2018,18,20,4,3,3,7,916,9,99,2,22,3,3,5,1,3,91,2,9999,99,2,2,1
2003,2018,18,20,4,3,3,7,916,9,99,1,10,1,1,3,2,3,91,2,9999,99,2,2,1
2004,2018,18,20,4,3,3,7,1222,12,99,1,22,3,3,5,1,3,999,4,2018,5,1,2,1
2005,2018,18,7,2,1,3,7,1218,12,99,1,23,3,3,5,1,4,27,4,9999,99,2,1,2
2006,2018,18,22,4,3,3,7,1503,15,99,1,32,5,5,7,1,4,67,5,9999,99,1,2,1
2007,2018,18,22,4,3,3,7,1503,15,99,1,18,2,2,4,1,4,67,1,9999,99,1,2,1
2008,2018,18,15,3,2,3,7,201,2,99,1,21,3,3,5,1,14,6,1,2008,4,1,2,2
2009,2018,18,15,3,2,3,7,201,2,99,2,22,3,3,5,1,14,6,1,2008,4,1,2,2
2010,2018,18,15,3,2,3,7,201,2,99,1,0,1,1,1,2,14,6,1,2008,4,1,2,2
2011,2018,18,15,3,2,3,7,201,2,99,1,20,3,3,5,1,14,6,1,2008,4,1,2,1
2012,2018,18,21,4,3,3,7,202,2,99,2,53,9,9,11,1,1,69,8,1998,3,1,2,1
2013,2018,18,21,4,3,3,7,202,2,99,2,69,12,11,14,1,1,69,8,1998,3,1,2,1
2014,2018,18,17,3,2,3,7,207,2,99,1,27,4,4,6,1,4,77,8,9999,99,1,2,1
2015,2018,18,7,2,1,3,7,1804,18,99,1,43,7,7,9,1,4,6,5,2015,5,4,2,1
2016,2018,18,4,1,1,3,7,1707,17,99,1,34,5,5,7,1,4,999,99,9999,99,4,2,1
2017,2018,18,4,1,1,3,7,1707,17,99,1,34,5,5,7,1,4,999,99,9999,99,4,2,1
2018,2018,18,6,2,1,3,7,303,3,99,1,16,2,2,4,2,4,999,99,9999,99,4,1,2
2019,2018,19,19,4,3,3,1,106,1,99,1,30,5,5,7,1,4,999,99,9999,99,1,2,1
2020,2018,19,12,3,2,3,1,101,1,12,2,49,8,8,10,1,4,999,99,9999,99,1,2,1
2021,2018,19,20,4,3,3,1,109,1,99,1,23,3,3,5,1,4,2,1,9999,99,1,2,1
2022,2018,19,10,2,1,3,1,117,1,99,1,30,5,5,7,1,4,999,99,9999,99,1,2,1
2023,2018,19,10,2,1,3,1,117,1,99,1,19,2,2,4,1,4,27,3,2005,4,1,2,1
2024,2018,19,10,2,1,3,1,117,1,99,1,19,2,2,4,1,4,27,3,2005,4,1,2,1
2025,2018,19,23,4,3,3,1,601,6,99,1,49,8,8,10,1,4,67,17,2017,5,2,1,2
2026,2018,19,16,3,2,3,1,1601,16,99,1,18,2,2,4,1,4,6,5,2018,5,4,2,1
2027,2018,19,18,4,3,3,1,1607,16,99,1,8,1,1,2,2,3,69,1,9999,99,2,2,1
2028,2018,19,18,4,3,3,1,1607,16,99,2,11,1,1,3,2,3,69,1,9999,99,2,2,1
2029,2018,19,14,3,2,3,1,406,4,99,2,41,7,7,9,1,14,999,1,9999,99,1,2,1
2030,2018,19,14,3,2,3,1,406,4,99,1,48,8,8,10,1,14,999,1,9999,99,1,2,1
2031,2018,19,14,3,2,3,1,406,4,99,1,4,1,1,1,2,14,999,1,9999,99,1,2,1
2032,2018,19,16,3,2,3,1,403,4,99,1,17,2,2,4,2,4,27,5,2013,5,1,2,1
2033,2018,19,16,3,2,3,1,403,4,99,2,35,6,6,8,1,4,27,5,2013,5,1,2,1
2034,2018,19,16,3,2,3,1,403,4,99,1,3,1,1,1,2,4,27,5,2013,5,1,2,1
2035,2018,19,16,3,2,3,1,403,4,99,1,28,4,4,6,1,4,27,5,2013,5,1,2,1
2036,2018,20,10,2,1,3,2,101,1,9,2,25,4,4,6,1,4,32,1,2017,5,1,2,1
2037,2018,20,9,2,1,3,2,101,1,6,2,20,3,3,5,1,4,32,1,2016,5,1,2,1
2038,2018,20,11,2,1,3,2,101,1,6,2,25,4,4,6,1,1,999,5,2000,4,1,2,1
2039,2018,20,10,2,1,3,2,110,1,99,1,50,9,9,11,1,4,999,5,9999,99,4,1,2
2040,2018,20,20,4,3,3,2,117,1,99,1,20,3,3,5,1,4,6,5,9999,99,1,2,1
2041,2018,20,20,4,3,3,2,117,1,99,2,999,16,12,18,1,4,6,5,9999,99,1,2,1
2042,2018,20,7,2,1,3,2,1905,19,99,1,33,5,5,7,1,4,67,1,2008,4,1,2,1
2043,2018,20,7,2,1,3,2,1905,19,99,1,25,4,4,6,1,4,67,1,2008,4,1,2,1
2044,2018,20,13,3,2,3,2,1905,19,99,1,22,3,3,5,1,4,999,99,9999,99,1,2,1
2045,2018,20,13,3,2,3,2,1905,19,99,2,24,3,3,5,1,4,999,99,9999,99,1,2,1
2046,2018,20,0,1,1,3,2,1301,13,99,1,17,2,2,4,2,4,999,99,9999,99,1,2,1
2047,2018,20,0,1,1,3,2,1301,13,99,1,16,2,2,4,2,4,999,99,9999,99,1,2,1
2048,2018,21,20,4,3,3,3,101,1,1,1,29,4,4,6,1,1,52,2,2002,4,1,2,1
2049,2018,21,20,4,3,3,3,101,1,1,1,20,3,3,5,1,4,67,1,9999,99,1,2,1
2050,2018,21,5,1,1,3,3,101,1,6,2,999,16,12,18,1,1,999,99,9999,99,2,2,1
2051,2018,21,3,1,1,3,3,2001,20,99,1,28,4,4,6,1,4,999,99,9999,99,4,2,1
2052,2018,21,21,4,3,3,3,501,5,99,1,47,8,8,10,1,4,999,99,9999,99,1,2,1
2053,2018,21,21,4,3,3,3,501,5,99,1,37,6,6,8,1,4,999,99,9999,99,1,2,1
2054,2018,21,1,1,1,3,3,1001,10,99,2,15,2,2,4,2,4,67,2,9999,99,1,2,1
2055,2018,21,8,2,1,3,3,1101,11,99,2,41,7,7,9,1,4,76,3,2008,4,1,2,1
2056,2018,21,8,2,1,3,3,1101,11,99,2,18,2,2,4,1,4,27,5,2015,5,1,2,1
2057,2018,21,16,3,2,3,3,1101,11,99,1,26,4,4,6,1,4,999,5,9999,99,1,2,2
2058,2018,21,16,3,2,3,3,1101,11,99,1,22,3,3,5,1,4,999,5,9999,99,1,2,2
2059,2018,21,14,3,2,3,3,916,9,99,1,999,16,12,18,1,4,999,5,9999,99,1,1,2
2060,2018,21,15,3,2,3,3,1601,16,99,1,65,12,11,14,1,4,999,99,9999,99,1,2,1
2061,2018,21,3,1,1,3,3,204,2,99,1,61,11,11,13,1,3,52,3,9999,99,3,2,1
2062,2018,21,3,1,1,3,3,204,2,99,2,43,7,7,9,1,3,52,3,9999,99,3,2,1
2063,2018,21,3,1,1,3,3,204,2,99,2,24,3,3,5,1,3,52,3,9999,99,3,2,1
2064,2018,21,3,1,1,3,3,204,2,99,1,25,4,4,6,1,3,52,3,9999,99,3,2,1
2065,2018,21,3,1,1,3,3,1710,17,99,1,35,6,6,8,1,4,999,99,9999,99,4,1,2
2066,2018,21,0,1,1,3,3,1401,14,99,1,22,3,3,5,1,9,28,4,2000,4,1,2,2
2067,2018,21,12,3,2,3,3,1416,14,99,1,24,3,3,5,1,4,27,1,9999,99,1,2,1
2068,2018,21,12,3,2,3,3,1416,14,99,1,31,5,5,7,1,4,27,1,9999,99,1,2,1
2069,2018,21,17,3,2,3,3,705,7,99,1,44,7,7,9,1,3,69,6,9999,99,1,2,1
2070,2018,22,14,3,2,3,4,101,1,16,2,30,5,5,7,1,2,44,5,1996,3,2,1,2
2071,2018,22,14,3,2,3,4,101,1,16,1,34,5,5,7,1,2,44,5,1996,3,2,2,1
2072,2018,22,14,3,2,3,4,101,1,16,2,40,7,7,9,1,2,44,5,1996,3,2,2,1
2073,2018,22,14,3,2,3,4,101,1,16,2,40,7,7,9,1,2,44,5,1996,3,2,2,1
2074,2018,22,14,3,2,3,4,101,1,16,2,13,1,1,3,2,2,44,5,1996,3,2,2,1
2075,2018,22,13,3,2,3,4,108,1,99,1,35,6,6,8,1,2,999,5,9999,99,3,2,1
2076,2018,22,23,4,3,3,4,101,1,7,1,23,3,3,5,1,4,32,1,9999,99,1,2,1
2077,2018,22,23,4,3,3,4,109,1,99,1,40,7,7,9,1,4,27,5,9999,99,1,1,2
2078,2018,22,17,3,2,3,4,1002,10,99,1,34,5,5,7,1,4,67,4,2015,5,1,2,1
2079,2018,22,15,3,2,3,4,920,9,99,1,55,10,10,12,1,5,999,3,9999,99,1,2,2
