﻿núm_corre,año_ocu,día_ocu,hora_ocu,g_hora_5,mes_ocu,día_sem_ocu,depto_ocu,mupio_ocu,zona_ocu,sexo_per,edad_per,g_edad_80ymás,g_edad_60ymás,edad_quinquenales,estado_con,mayor_menor,tipo_veh,marca_veh,color_veh,modelo_veh,g_modelo_veh,tipo_eve,g_hora
11118,2022,2,17,Tarde,Diciembre,Viernes,Quetzaltenango,La Esperanza,Ignorado,Mujer,59,55-59,55-59,55 - 59,Ignorado,Mayor,Motocicleta,Honda,Corinto,Ignorado,Ignorado,Colisión,3
11119,2022,2,17,Tarde,Diciembre,Viernes,Alta Verapaz,Chisec,Ignorado,Hombre,19,15-19,15-19,15 - 19,No Ebrio,Mayor,Cuatrimoto,Bajaj,Rojo,2020,2020-2029,Encunetó,3
11120,2022,2,19,Noche,Diciembre,Viernes,Baja Verapaz,Salamá,Ignorado,Hombre,18,15-19,15-19,15 - 19,No Ebrio,Mayor,Motocicleta,Genesis,Anaranjado,Ignorado,Ignorado,Colisión,4
11121,2022,2,19,Noche,Diciembre,Viernes,Baja Verapaz,Salamá,Ignorado,Hombre,32,30-34,30-34,30 - 34,Ebrio,Mayor,Motocicleta,Suzuki,Azul,Ignorado,Ignorado,Colisión,4
11122,2022,2,13,Tarde,Diciembre,Viernes,Petén,San Francisco,Ignorado,Hombre,25,25-29,25-29,25 - 29,No Ebrio,Mayor,Pick up,Toyota,Gris,2023,2020-2029,Colisión,3
11123,2022,2,13,Tarde,Diciembre,Viernes,Petén,San Francisco,Ignorado,Mujer,35,35-39,35-39,35 - 39,No Ebrio,Mayor,Motocicleta,Suzuki,Negro,2012,2010-2019,Colisión,3
11124,2022,2,23,Noche,Diciembre,Viernes,Quiché,Chicamán,Ignorado,Hombre,35,35-39,35-39,35 - 39,Ebrio,Mayor,Cuatrimoto,Bajaj,Rojo,2010,2010-2019,Colisión,4
11125,2022,2,23,Noche,Diciembre,Viernes,Quiché,Chicamán,Ignorado,Hombre,36,35-39,35-39,35 - 39,Ignorado,Mayor,Pick up,Toyota,Gris,1992,1990-1999,Colisión,4
11126,2022,2,17,Tarde,Diciembre,Viernes,Chimaltenango,San Martín Jilotepeque,2,Hombre,60,60-64,60 y más,60 - 64,Ignorado,Mayor,Pick up,Toyota,Rojo,Ignorado,Ignorado,Encunetó,3
11127,2022,2,17,Tarde,Diciembre,Viernes,Chimaltenango,San Martín Jilotepeque,2,Hombre,23,20-24,20-24,20 - 24,Ignorado,Mayor,Camión,Ford,Blanco,1993,1990-1999,Encunetó,3
11128,2022,2,15,Tarde,Diciembre,Viernes,Sacatepéquez,Jocotenango,Ignorado,Hombre,66,65-69,60 y más,65 - 69,Ignorado,Mayor,Automóvil,Nissan,Gris,Ignorado,Ignorado,Colisión,3
11129,2022,2,15,Tarde,Diciembre,Viernes,Sacatepéquez,Jocotenango,Ignorado,Mujer,Ignorada,Ignorado,Ignorado,Ignorado,Ignorado,Mayor,Motocicleta,Ignorado,Rojo,Ignorado,Ignorado,Colisión,3
11130,2022,2,19,Noche,Diciembre,Viernes,Sacatepéquez,Ciudad Vieja,Ignorado,Hombre,55,55-59,55-59,55 - 59,Ignorado,Mayor,Camión,Ignorado,Blanco,Ignorado,Ignorado,Colisión,4
11131,2022,2,19,Noche,Diciembre,Viernes,Sacatepéquez,Ciudad Vieja,Ignorado,Hombre,49,45-49,45-49,45 - 49,Ignorado,Mayor,Automóvil,Volkswagen,Gris,Ignorado,Ignorado,Colisión,4
11132,2022,2,21,Noche,Diciembre,Viernes,Sacatepéquez,Santa Lucía Milpas Altas,2,Hombre,26,25-29,25-29,25 - 29,Ebrio,Mayor,Camioneta,Hyundai,Blanco,2006,2000-2009,Colisión,4
11133,2022,2,21,Noche,Diciembre,Viernes,Sacatepéquez,Santa Lucía Milpas Altas,2,Hombre,Ignorada,Ignorado,Ignorado,Ignorado,Ignorado,Mayor,Motocicleta,TVS Apache,Ignorado,Ignorado,Ignorado,Colisión,4
11134,2022,2,21,Noche,Diciembre,Viernes,Sacatepéquez,Santa Lucía Milpas Altas,2,Mujer,Ignorada,Ignorado,Ignorado,Ignorado,Ignorado,Mayor,Automóvil,Hyundai,Café,Ignorado,Ignorado,Colisión,4
11135,2022,2,21,Noche,Diciembre,Viernes,Sacatepéquez,Santa Lucía Milpas Altas,2,Mujer,Ignorada,Ignorado,Ignorado,Ignorado,Ignorado,Mayor,Pick up,Ford,Gris,Ignorado,Ignorado,Colisión,4
11136,2022,3,10,Mañana,Diciembre,Sabado,Guatemala,Guatemala,1,Mujer,47,45-49,45-49,45 - 49,Ignorado,Mayor,Camioneta,Mini Cooper,Blanco,2012,2010-2019,Colisión,2
11137,2022,3,10,Mañana,Diciembre,Sabado,Guatemala,Guatemala,1,Hombre,31,30-34,30-34,30 - 34,Ignorado,Mayor,Motocicleta,Suzuki,Gris,2022,2020-2029,Colisión,2
11138,2022,3,17,Tarde,Diciembre,Sabado,Guatemala,Guatemala,1,Hombre,27,25-29,25-29,25 - 29,Ignorado,Mayor,Motocicleta,Asia Hero,Rojo,Ignorado,Ignorado,Derrape,3
11139,2022,3,21,Noche,Diciembre,Sabado,Guatemala,Guatemala,6,Hombre,43,40-44,40-44,40 - 44,Ebrio,Mayor,Taxi,Hyundai,Blanco,2014,2010-2019,Colisión,4
11140,2022,3,21,Noche,Diciembre,Sabado,Guatemala,Guatemala,6,Hombre,28,25-29,25-29,25 - 29,Ignorado,Mayor,Motocicleta,Suzuki,Negro,2016,2010-2019,Colisión,4
11141,2022,3,22,Noche,Diciembre,Sabado,Guatemala,Guatemala,11,Hombre,Ignorada,Ignorado,Ignorado,Ignorado,Ignorado,Mayor,Camioneta,Honda,Azul,2006,2000-2009,Colisión,4
11142,2022,3,22,Noche,Diciembre,Sabado,Guatemala,Guatemala,11,Hombre,Ignorada,Ignorado,Ignorado,Ignorado,Ignorado,Mayor,Pick up,Toyota,Azul,2019,2010-2019,Colisión,4
11143,2022,3,20,Noche,Diciembre,Sabado,Guatemala,Guatemala,7,Hombre,Ignorada,Ignorado,Ignorado,Ignorado,Ignorado,Mayor,Jeep,Ignorado,Negro,Ignorado,Ignorado,Colisión,4
11144,2022,3,20,Noche,Diciembre,Sabado,Guatemala,Guatemala,7,Hombre,24,20-24,20-24,20 - 24,Ignorado,Mayor,Motocicleta,Suzuki,Negro,Ignorado,Ignorado,Colisión,4
11145,2022,3,19,Noche,Diciembre,Sabado,Guatemala,Villa Nueva,1,Hombre,Ignorada,Ignorado,Ignorado,Ignorado,Ignorado,Mayor,Automóvil,Ignorado,Ignorado,Ignorado,Ignorado,Colisión,4
11146,2022,3,19,Noche,Diciembre,Sabado,Guatemala,Villa Nueva,1,Hombre,52,50-54,50-54,50 - 54,Ignorado,Mayor,Motocicleta,Ignorado,Rojo,Ignorado,Ignorado,Colisión,4
11147,2022,3,3,Mañana,Diciembre,Sabado,Guatemala,Mixco,3,Mujer,32,30-34,30-34,30 - 34,No Ebrio,Mayor,Automóvil,Hyundai,Rojo,2010,2010-2019,Colisión,1
11148,2022,3,3,Mañana,Diciembre,Sabado,Guatemala,Mixco,3,Hombre,34,30-34,30-34,30 - 34,Ignorado,Mayor,Motocicleta,Haojue,Azul,2022,2020-2029,Colisión,1
11149,2022,3,14,Tarde,Diciembre,Sabado,Guatemala,San Juan Sacatepéquez,Ignorado,Hombre,17,15-19,15-19,15 - 19,No Ebrio,Menor,Camioneta,Suzuki,Verde,1995,1990-1999,Colisión,3
11150,2022,3,14,Tarde,Diciembre,Sabado,Guatemala,San Juan Sacatepéquez,Ignorado,Hombre,31,30-34,30-34,30 - 34,Ignorado,Mayor,Motocicleta,Freedom,Negro,2019,2010-2019,Colisión,3
11151,2022,3,18,Noche,Diciembre,Sabado,Guatemala,Mixco,4,Hombre,52,50-54,50-54,50 - 54,No Ebrio,Mayor,Panel,Jac,Blanco,2021,2020-2029,Colisión,4
11152,2022,3,18,Noche,Diciembre,Sabado,Guatemala,Mixco,4,Hombre,21,20-24,20-24,20 - 24,Ignorado,Mayor,Motocicleta,Freedom,Negro,2016,2010-2019,Colisión,4
11153,2022,3,19,Noche,Diciembre,Sabado,Guatemala,Mixco,3,Hombre,34,30-34,30-34,30 - 34,No Ebrio,Mayor,Camioneta,Mazda,Gris,2013,2010-2019,Choque,4
11154,2022,3,19,Noche,Diciembre,Sabado,Guatemala,Mixco,3,Hombre,26,25-29,25-29,25 - 29,Ignorado,Mayor,Motocicleta,TVS Apache,Rojo,2014,2010-2019,Choque,4
11155,2022,3,11,Mañana,Diciembre,Sabado,Jutiapa,Moyuta,Ignorado,Hombre,52,50-54,50-54,50 - 54,Ignorado,Mayor,Motocicleta,Honda,Azul,Ignorado,Ignorado,Colisión,2
11156,2022,3,11,Mañana,Diciembre,Sabado,Jutiapa,Moyuta,Ignorado,Hombre,Ignorada,Ignorado,Ignorado,Ignorado,Ignorado,Mayor,Bus urbano,Mazda,Blanco,Ignorado,Ignorado,Colisión,2
11157,2022,3,4,Mañana,Diciembre,Sabado,Santa Rosa,Nueva Santa Rosa,Ignorado,Hombre,32,30-34,30-34,30 - 34,Ignorado,Mayor,Motocicleta,Movesa,Negro,Ignorado,Ignorado,Derrape,1
11158,2022,3,20,Noche,Diciembre,Sabado,Retalhuleu,San Andrés Villa Seca,Ignorado,Hombre,48,45-49,45-49,45 - 49,No Ebrio,Mayor,Pick up,Isuzu,Negro,2020,2020-2029,Colisión,4
11159,2022,3,20,Noche,Diciembre,Sabado,Retalhuleu,San Andrés Villa Seca,Ignorado,Hombre,48,45-49,45-49,45 - 49,Ignorado,Mayor,Microbús,Hyundai,Gris,2006,2000-2009,Colisión,4
11160,2022,3,20,Noche,Diciembre,Sabado,Retalhuleu,San Andrés Villa Seca,Ignorado,Hombre,39,35-39,35-39,35 - 39,Ignorado,Mayor,Camión,Internacional,Blanco,2002,2000-2009,Colisión,4
11161,2022,3,2,Mañana,Diciembre,Sabado,Retalhuleu,San Sebastián,Ignorado,Hombre,19,15-19,15-19,15 - 19,Ignorado,Mayor,Motocicleta,Honda,Ignorado,Ignorado,Ignorado,Colisión,1
11162,2022,3,2,Mañana,Diciembre,Sabado,Retalhuleu,San Sebastián,Ignorado,Hombre,Ignorada,Ignorado,Ignorado,Ignorado,Ignorado,Mayor,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Colisión,1
11163,2022,3,18,Noche,Diciembre,Sabado,Retalhuleu,San Martín Zapotitlán,Ignorado,Hombre,38,35-39,35-39,35 - 39,Ignorado,Mayor,Cuatrimoto,Bajaj,Rojo,2019,2010-2019,Colisión,4
11164,2022,3,18,Noche,Diciembre,Sabado,Retalhuleu,San Martín Zapotitlán,Ignorado,Hombre,28,25-29,25-29,25 - 29,Ebrio,Mayor,Motocicleta,Bajaj,Azul,Ignorado,Ignorado,Colisión,4
11165,2022,3,16,Tarde,Diciembre,Sabado,Retalhuleu,San Sebastián,Ignorado,Hombre,Ignorada,Ignorado,Ignorado,Ignorado,Ignorado,Mayor,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Colisión,3
11166,2022,3,16,Tarde,Diciembre,Sabado,Retalhuleu,San Sebastián,Ignorado,Hombre,27,25-29,25-29,25 - 29,Ignorado,Mayor,Motocicleta,Ignorado,Ignorado,Ignorado,Ignorado,Colisión,3
11167,2022,3,19,Noche,Diciembre,Sabado,Alta Verapaz,Santa Cruz Verapaz,Ignorado,Hombre,30,30-34,30-34,30 - 34,No Ebrio,Mayor,Motocicleta,Bajaj,Gris,2021,2020-2029,Colisión,4
11168,2022,3,19,Noche,Diciembre,Sabado,Alta Verapaz,Santa Cruz Verapaz,Ignorado,Hombre,24,20-24,20-24,20 - 24,No Ebrio,Mayor,Automóvil,Honda,Verde,1996,1990-1999,Colisión,4
11169,2022,3,19,Noche,Diciembre,Sabado,Baja Verapaz,Rabinal,Ignorado,Hombre,36,35-39,35-39,35 - 39,Ignorado,Mayor,Motocicleta,Suzuki,Negro,Ignorado,Ignorado,Vuelco,4
11170,2022,3,17,Tarde,Diciembre,Sabado,Petén,Las Cruces,Ignorado,Hombre,31,30-34,30-34,30 - 34,Ignorado,Mayor,Motocicleta,Ignorado,Ignorado,Ignorado,Ignorado,Colisión,3
11171,2022,3,17,Tarde,Diciembre,Sabado,Petén,Las Cruces,Ignorado,Hombre,Ignorada,Ignorado,Ignorado,Ignorado,Ignorado,Mayor,Bus urbano,Ignorado,Blanco,Ignorado,Ignorado,Colisión,3
11172,2022,3,23,Noche,Diciembre,Sabado,Petén,Flores,Ignorado,Hombre,17,15-19,15-19,15 - 19,Ignorado,Menor,Motocicleta,Freedom,Negro,Ignorado,Ignorado,Derrape,4
11173,2022,3,11,Mañana,Diciembre,Sabado,Chimaltenango,Tecpán Guatemala,Ignorado,Hombre,47,45-49,45-49,45 - 49,Ebrio,Mayor,Camión,Hino,Blanco,2003,2000-2009,Colisión,2
11174,2022,3,11,Mañana,Diciembre,Sabado,Chimaltenango,Tecpán Guatemala,Ignorado,Hombre,58,55-59,55-59,55 - 59,Ignorado,Mayor,Camión,Hyundai,Blanco,2017,2010-2019,Colisión,2
11175,2022,3,20,Noche,Diciembre,Sabado,Guatemala,Villa Canales,Ignorado,Mujer,16,15-19,15-19,15 - 19,Ignorado,Menor,Motocicleta,Ignorado,Ignorado,Ignorado,Ignorado,Colisión,4
11176,2022,3,20,Noche,Diciembre,Sabado,Guatemala,Villa Canales,Ignorado,Hombre,Ignorada,Ignorado,Ignorado,Ignorado,Ignorado,Mayor,Automóvil,Ignorado,Ignorado,Ignorado,Ignorado,Colisión,4
11177,2022,3,23,Noche,Diciembre,Sabado,Izabal,Puerto Barrios,Ignorado,Hombre,67,65-69,60 y más,65 - 69,Ignorado,Mayor,Automóvil,Toyota,Café,2012,2010-2019,Colisión,4
11178,2022,3,23,Noche,Diciembre,Sabado,Izabal,Puerto Barrios,Ignorado,Hombre,28,25-29,25-29,25 - 29,Ignorado,Mayor,Camioneta,Toyota,Rojo,2002,2000-2009,Colisión,4
11179,2022,3,23,Noche,Diciembre,Sabado,Izabal,Puerto Barrios,Ignorado,Hombre,32,30-34,30-34,30 - 34,Ignorado,Mayor,Cabezal,Toyota,Blanco,2018,2010-2019,Colisión,4
11180,2022,3,15,Tarde,Diciembre,Sabado,Quetzaltenango,Coatepeque,Ignorado,Hombre,23,20-24,20-24,20 - 24,Ignorado,Mayor,Automóvil,Toyota,Rojo,Ignorado,Ignorado,Colisión,3
11181,2022,3,15,Tarde,Diciembre,Sabado,Quetzaltenango,Coatepeque,Ignorado,Hombre,43,40-44,40-44,40 - 44,Ignorado,Mayor,Cuatrimoto,TVS Apache,Rojo,Ignorado,Ignorado,Colisión,3
11182,2022,3,14,Tarde,Diciembre,Sabado,Petén,La Libertad,Ignorado,Hombre,24,20-24,20-24,20 - 24,Ignorado,Mayor,Motocicleta,Suzuki,Azul,Ignorado,Ignorado,Derrape,3
11183,2022,4,7,Mañana,Diciembre,Domingo,Guatemala,Guatemala,6,Hombre,54,50-54,50-54,50 - 54,Ignorado,Mayor,Automóvil,Mazda,Gris,2004,2000-2009,Colisión,2
11184,2022,4,7,Mañana,Diciembre,Domingo,Guatemala,Guatemala,6,Hombre,31,30-34,30-34,30 - 34,Ignorado,Mayor,Motocicleta,Freedom,Negro,2013,2010-2019,Colisión,2
11185,2022,4,11,Mañana,Diciembre,Domingo,Guatemala,Guatemala,21,Hombre,23,20-24,20-24,20 - 24,Ignorado,Mayor,Motocicleta,Bajaj,Negro,Ignorado,Ignorado,Colisión,2
11186,2022,4,11,Mañana,Diciembre,Domingo,Guatemala,Guatemala,21,Hombre,Ignorada,Ignorado,Ignorado,Ignorado,Ignorado,Mayor,Automóvil,Mazda,Gris,2006,2000-2009,Colisión,2
11187,2022,4,3,Mañana,Diciembre,Domingo,Guatemala,Guatemala,12,Mujer,43,40-44,40-44,40 - 44,Ignorado,Mayor,Motocicleta,Ignorado,Ignorado,Ignorado,Ignorado,Colisión,1
11188,2022,4,3,Mañana,Diciembre,Domingo,Guatemala,Guatemala,12,Hombre,Ignorada,Ignorado,Ignorado,Ignorado,Ignorado,Mayor,Automóvil,Ignorado,Ignorado,Ignorado,Ignorado,Colisión,1
11189,2022,4,9,Mañana,Diciembre,Domingo,Guatemala,Guatemala,7,Mujer,37,35-39,35-39,35 - 39,Ignorado,Mayor,Automóvil,Honda,Negro,2012,2010-2019,Colisión,2
11190,2022,4,9,Mañana,Diciembre,Domingo,Guatemala,Guatemala,7,Hombre,51,50-54,50-54,50 - 54,Ignorado,Mayor,Motocicleta,Hero Hunk,Negro,2020,2020-2029,Colisión,2
11191,2022,4,4,Mañana,Diciembre,Domingo,Guatemala,Villa Canales,Ignorado,Hombre,34,30-34,30-34,30 - 34,Ignorado,Mayor,Motocicleta,Italika,Ignorado,Ignorado,Ignorado,Derrape,1
11192,2022,4,4,Mañana,Diciembre,Domingo,Guatemala,Villa Canales,Ignorado,Hombre,34,30-34,30-34,30 - 34,Ignorado,Mayor,Motocicleta,Italika,Ignorado,Ignorado,Ignorado,Derrape,1
11193,2022,4,9,Mañana,Diciembre,Domingo,Guatemala,Mixco,11,Hombre,Ignorada,Ignorado,Ignorado,Ignorado,Ignorado,Mayor,Automóvil,Ignorado,Negro,Ignorado,Ignorado,Colisión,2
11194,2022,4,9,Mañana,Diciembre,Domingo,Guatemala,Mixco,11,Hombre,24,20-24,20-24,20 - 24,Ignorado,Mayor,Motocicleta,Movesa,Negro,2018,2010-2019,Colisión,2
11195,2022,4,10,Mañana,Diciembre,Domingo,Guatemala,Mixco,8,Hombre,22,20-24,20-24,20 - 24,Ignorado,Mayor,Motocicleta,Bajaj,Azul,Ignorado,Ignorado,Colisión,2
11196,2022,4,10,Mañana,Diciembre,Domingo,Guatemala,Mixco,8,Hombre,Ignorada,Ignorado,Ignorado,Ignorado,Ignorado,Mayor,Camioneta,Nissan,Gris,Ignorado,Ignorado,Colisión,2
11197,2022,4,10,Mañana,Diciembre,Domingo,Guatemala,Mixco,8,Hombre,36,35-39,35-39,35 - 39,Ignorado,Mayor,Automóvil,Mazda,Negro,2003,2000-2009,Colisión,2
11198,2022,4,17,Tarde,Diciembre,Domingo,Guatemala,Mixco,4,Hombre,29,25-29,25-29,25 - 29,Ignorado,Mayor,Cuatrimoto,Bajaj,Rojo,2018,2010-2019,Colisión,3
11199,2022,4,17,Tarde,Diciembre,Domingo,Guatemala,Mixco,4,Hombre,Ignorada,Ignorado,Ignorado,Ignorado,Ignorado,Mayor,Automóvil,Ignorado,Ignorado,Ignorado,Ignorado,Colisión,3
11200,2022,4,1,Mañana,Diciembre,Domingo,Jalapa,Jalapa,Ignorado,Hombre,26,25-29,25-29,25 - 29,Ebrio,Mayor,Motocicleta,Honda,Rojo,2020,2020-2029,Colisión,1
11201,2022,4,1,Mañana,Diciembre,Domingo,Jalapa,Jalapa,Ignorado,Hombre,31,30-34,30-34,30 - 34,Ebrio,Mayor,Motocicleta,Bajaj,Rojo,Ignorado,Ignorado,Colisión,1
11202,2022,4,3,Mañana,Diciembre,Domingo,Chiquimula,Esquipulas,Ignorado,Hombre,30,30-34,30-34,30 - 34,Ignorado,Mayor,Automóvil,Toyota,Negro,Ignorado,Ignorado,Colisión,1
11203,2022,4,3,Mañana,Diciembre,Domingo,Chiquimula,Esquipulas,Ignorado,Hombre,20,20-24,20-24,20 - 24,Ignorado,Mayor,Camioneta,Honda,Verde,Ignorado,Ignorado,Colisión,1
11204,2022,4,3,Mañana,Diciembre,Domingo,Chiquimula,Esquipulas,Ignorado,Hombre,32,30-34,30-34,30 - 34,Ignorado,Mayor,Motocicleta,Yamaha,Negro,Ignorado,Ignorado,Colisión,1
11205,2022,4,19,Noche,Diciembre,Domingo,Escuintla,Nueva Concepción,Ignorado,Hombre,35,35-39,35-39,35 - 39,Ignorado,Mayor,Motocicleta,Ignorado,Ignorado,Ignorado,Ignorado,Derrape,4
11206,2022,4,19,Noche,Diciembre,Domingo,Santa Rosa,Chiquimulilla,Ignorado,Hombre,42,40-44,40-44,40 - 44,Ignorado,Mayor,Camioneta,Mazda,Corinto,Ignorado,Ignorado,Colisión,4
11207,2022,4,19,Noche,Diciembre,Domingo,Santa Rosa,Chiquimulilla,Ignorado,Hombre,33,30-34,30-34,30 - 34,Ignorado,Mayor,Motocicleta,Yamaha,Negro,Ignorado,Ignorado,Colisión,4
11208,2022,4,23,Noche,Diciembre,Domingo,Santa Rosa,Guazacapán,Ignorado,Hombre,Ignorada,Ignorado,Ignorado,Ignorado,No Ebrio,Mayor,Jeep,Suzuki,Gris,2008,2000-2009,Colisión,4
11209,2022,4,23,Noche,Diciembre,Domingo,Santa Rosa,Guazacapán,Ignorado,Hombre,Ignorada,Ignorado,Ignorado,Ignorado,Ebrio,Mayor,Camioneta,Honda,Gris,2010,2010-2019,Colisión,4
11210,2022,4,0,Mañana,Diciembre,Domingo,Suchitepéquez,Zunilito,Ignorado,Hombre,60,60-64,60 y más,60 - 64,Ignorado,Mayor,Camioneta,Nissan,Negro,Ignorado,Ignorado,Colisión,1
11211,2022,4,0,Mañana,Diciembre,Domingo,Suchitepéquez,Zunilito,Ignorado,Hombre,15,15-19,15-19,15 - 19,Ignorado,Menor,Motocicleta,Ignorado,Negro,Ignorado,Ignorado,Colisión,1
11212,2022,4,19,Noche,Diciembre,Domingo,Suchitepéquez,Río Bravo,Ignorado,Hombre,45,45-49,45-49,45 - 49,Ignorado,Mayor,Motocicleta,Honda,Rojo,Ignorado,Ignorado,Colisión,4
11213,2022,4,19,Noche,Diciembre,Domingo,Suchitepéquez,Río Bravo,Ignorado,Hombre,Ignorada,Ignorado,Ignorado,Ignorado,Ignorado,Mayor,Camioneta,Honda,Negro,Ignorado,Ignorado,Colisión,4
11214,2022,4,19,Noche,Diciembre,Domingo,Suchitepéquez,Río Bravo,Ignorado,Hombre,41,40-44,40-44,40 - 44,Ignorado,Mayor,Motocicleta,Honda,Rojo,Ignorado,Ignorado,Colisión,4
11215,2022,4,19,Noche,Diciembre,Domingo,Suchitepéquez,Río Bravo,Ignorado,Hombre,Ignorada,Ignorado,Ignorado,Ignorado,Ignorado,Mayor,Automóvil,Honda,Negro,Ignorado,Ignorado,Colisión,4
11216,2022,4,22,Noche,Diciembre,Domingo,San Marcos,Tacaná,Ignorado,Hombre,34,30-34,30-34,30 - 34,Ignorado,Mayor,Motocicleta,Suzuki,Negro,Ignorado,Ignorado,Derrape,4
11217,2022,5,11,Mañana,Diciembre,Lunes,Guatemala,Guatemala,11,Hombre,22,20-24,20-24,20 - 24,Ignorado,Mayor,Motocicleta,Bajaj,Negro,2020,2020-2029,Derrape,2
11218,2022,5,22,Noche,Diciembre,Lunes,Guatemala,Guatemala,11,Hombre,35,35-39,35-39,35 - 39,Ignorado,Mayor,Motocicleta,Serpento,Negro,2020,2020-2029,Colisión,4
11219,2022,5,22,Noche,Diciembre,Lunes,Guatemala,Guatemala,11,Hombre,Ignorada,Ignorado,Ignorado,Ignorado,Ignorado,Mayor,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Colisión,4
11220,2022,5,10,Mañana,Diciembre,Lunes,Guatemala,Amatitlán,Ignorado,Hombre,Ignorada,Ignorado,Ignorado,Ignorado,Ignorado,Mayor,Automóvil,Ignorado,Ignorado,Ignorado,Ignorado,Colisión,2
11221,2022,5,10,Mañana,Diciembre,Lunes,Guatemala,Amatitlán,Ignorado,Hombre,37,35-39,35-39,35 - 39,Ignorado,Mayor,Motocicleta,Ignorado,Negro,Ignorado,Ignorado,Colisión,2
11222,2022,5,22,Noche,Diciembre,Lunes,Guatemala,Villa Canales,Ignorado,Hombre,Ignorada,Ignorado,Ignorado,Ignorado,Ignorado,Mayor,Pick up,Ignorado,Ignorado,Ignorado,Ignorado,Colisión,4
11223,2022,5,22,Noche,Diciembre,Lunes,Guatemala,Villa Canales,Ignorado,Hombre,20,20-24,20-24,20 - 24,Ignorado,Mayor,Motocicleta,TVS Apache,Rojo,2022,2020-2029,Colisión,4
11224,2022,5,6,Mañana,Diciembre,Lunes,Guatemala,Mixco,6,Hombre,25,25-29,25-29,25 - 29,Ignorado,Mayor,Motocicleta,Ignorado,Ignorado,Ignorado,Ignorado,Colisión,2
11225,2022,5,19,Noche,Diciembre,Lunes,Guatemala,Mixco,7,Hombre,21,20-24,20-24,20 - 24,No Ebrio,Mayor,Camioneta,Hyundai,Celeste,2008,2000-2009,Colisión,4
11226,2022,5,19,Noche,Diciembre,Lunes,Guatemala,Mixco,7,Mujer,35,35-39,35-39,35 - 39,No Ebrio,Mayor,Camioneta,Hyundai,Ignorado,Ignorado,Ignorado,Colisión,4
11227,2022,5,17,Tarde,Diciembre,Lunes,Jutiapa,Jutiapa,Ignorado,Hombre,39,35-39,35-39,35 - 39,Ignorado,Mayor,Bus urbano,Internacional,Beige,1994,1990-1999,Colisión,3
11228,2022,5,17,Tarde,Diciembre,Lunes,Jutiapa,Jutiapa,Ignorado,Mujer,23,20-24,20-24,20 - 24,Ignorado,Mayor,Motocicleta,Honda,Blanco,2021,2020-2029,Colisión,3
11229,2022,5,8,Mañana,Diciembre,Lunes,Escuintla,Iztapa,Ignorado,Hombre,29,25-29,25-29,25 - 29,Ignorado,Mayor,Pick up,Nissan,Blanco,2001,2000-2009,Colisión,2
11230,2022,5,8,Mañana,Diciembre,Lunes,Escuintla,Iztapa,Ignorado,Hombre,Ignorada,Ignorado,Ignorado,Ignorado,Ignorado,Mayor,Motocicleta,Honda,Corinto,Ignorado,Ignorado,Colisión,2
11231,2022,5,23,Noche,Diciembre,Lunes,Escuintla,La Gomera,Ignorado,Hombre,37,35-39,35-39,35 - 39,Ignorado,Mayor,Motocicleta,Yamaha,Rojo,Ignorado,Ignorado,Colisión,4
11232,2022,5,23,Noche,Diciembre,Lunes,Escuintla,La Gomera,Ignorado,Hombre,23,20-24,20-24,20 - 24,Ignorado,Mayor,Motocicleta,Otros,Azul,Ignorado,Ignorado,Colisión,4
11233,2022,5,0,Mañana,Diciembre,Lunes,Santa Rosa,Santa María Ixhuatán,Ignorado,Hombre,Ignorada,Ignorado,Ignorado,Ignorado,Ebrio,Mayor,Camioneta,Ignorado,Gris,2003,2000-2009,Colisión,1
11234,2022,5,0,Mañana,Diciembre,Lunes,Santa Rosa,Santa María Ixhuatán,Ignorado,Hombre,18,15-19,15-19,15 - 19,Ignorado,Mayor,Motocicleta,Ignorado,Ignorado,Ignorado,Ignorado,Colisión,1
11235,2022,5,0,Mañana,Diciembre,Lunes,Santa Rosa,Santa María Ixhuatán,Ignorado,Hombre,20,20-24,20-24,20 - 24,Ignorado,Mayor,Motocicleta,Ignorado,Ignorado,Ignorado,Ignorado,Colisión,1
11236,2022,5,12,Tarde,Diciembre,Lunes,Retalhuleu,Champerico,Ignorado,Hombre,22,20-24,20-24,20 - 24,Ignorado,Mayor,Motocicleta,Freedom,Blanco,Ignorado,Ignorado,Colisión,3
11237,2022,5,12,Tarde,Diciembre,Lunes,Retalhuleu,Champerico,Ignorado,Hombre,18,15-19,15-19,15 - 19,Ignorado,Mayor,Motocicleta,Suzuki,Gris,2020,2020-2029,Colisión,3
11238,2022,5,9,Mañana,Diciembre,Lunes,Quetzaltenango,Zunil,Ignorado,Hombre,65,65-69,60 y más,65 - 69,Ignorado,Mayor,Camioneta,Freightliner,Blanco,Ignorado,Ignorado,Colisión,2
11239,2022,5,12,Tarde,Diciembre,Lunes,Totonicapán,Totonicapán,Ignorado,Hombre,34,30-34,30-34,30 - 34,Ebrio,Mayor,Pick up,Toyota,Corinto,Ignorado,Ignorado,Colisión,3
